"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. KEITH ELLISON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,458.88","18,458.88"
"HON. KEITH ELLISON","2013","2013Q1","PRINTING AND REPRODUCTION","286.00","286.00"
"HON. KEITH ELLISON","2013","2013Q1","OTHER SERVICES","11,165.85","11,165.85"
"HON. KEITH ELLISON","2013","2013Q1","SUPPLIES AND MATERIALS","1,580.63","1,580.63"
"HON. KEITH ELLISON","2013","2013Q1","EQUIPMENT","1,483.38","1,483.38"
"HON. RENEE L. ELLMERS","2013","2013Q1","FRANKED MAIL","2,139.36","2,139.36"
"HON. RENEE L. ELLMERS","2013","2013Q1","PERSONNEL COMPENSATION","227,537.45","227,537.45"
"HON. RENEE L. ELLMERS","2013","2013Q1","TRAVEL","5,070.99","5,070.99"
"HON. RENEE L. ELLMERS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","16,528.57","16,528.57"
"HON. RENEE L. ELLMERS","2013","2013Q1","PRINTING AND REPRODUCTION","9,160.69","9,160.69"
"HON. RENEE L. ELLMERS","2013","2013Q1","OTHER SERVICES","23,921.19","23,921.19"
"HON. RENEE L. ELLMERS","2013","2013Q1","SUPPLIES AND MATERIALS","9,698.07","9,698.07"
"HON. RENEE L. ELLMERS","2013","2013Q1","EQUIPMENT","742.50","742.50"
"HON. JO ANN EMERSON","2013","2013Q1","FRANKED MAIL","204.84","204.84"
"HON. JO ANN EMERSON","2013","2013Q1","PERSONNEL COMPENSATION","274,026.79","274,026.79"
"HON. JO ANN EMERSON","2013","2013Q1","TRAVEL","1,555.70","1,555.70"
"HON. JO ANN EMERSON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","19,253.64","19,253.64"
"HON. JO ANN EMERSON","2013","2013Q1","PRINTING AND REPRODUCTION","41.47","41.47"
"HON. JO ANN EMERSON","2013","2013Q1","OTHER SERVICES","11,457.81","11,457.81"
"HON. JO ANN EMERSON","2013","2013Q1","SUPPLIES AND MATERIALS","3,184.62","3,184.62"
"HON. JO ANN EMERSON","2013","2013Q1","EQUIPMENT","561.99","561.99"
"HON. ELIOT L. ENGEL","2013","2013Q1","FRANKED MAIL","127.51","127.51"
"HON. ELIOT L. ENGEL","2013","2013Q1","PERSONNEL COMPENSATION","209,643.03","209,643.03"
"HON. ELIOT L. ENGEL","2013","2013Q1","TRAVEL","3,669.07","3,669.07"
"HON. ELIOT L. ENGEL","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","16,057.38","16,057.38"
"HON. ELIOT L. ENGEL","2013","2013Q1","PRINTING AND REPRODUCTION","32.00","32.00"
"HON. ELIOT L. ENGEL","2013","2013Q1","OTHER SERVICES","7,710.00","7,710.00"
"HON. ELIOT L. ENGEL","2013","2013Q1","SUPPLIES AND MATERIALS","346.89","346.89"
"HON. ELIOT L. ENGEL","2013","2013Q1","EQUIPMENT","799.20","799.20"
"HON. WILLIAM L. ENYART","2013","2013Q1","FRANKED MAIL","598.66","598.66"
"HON. WILLIAM L. ENYART","2013","2013Q1","PERSONNEL COMPENSATION","214,984.41","214,984.41"
"HON. WILLIAM L. ENYART","2013","2013Q1","TRAVEL","1,336.95","1,336.95"
"HON. WILLIAM L. ENYART","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","24,809.82","24,809.82"
"HON. WILLIAM L. ENYART","2013","2013Q1","PRINTING AND REPRODUCTION","5,379.00","5,379.00"
"HON. WILLIAM L. ENYART","2013","2013Q1","OTHER SERVICES","10,397.90","10,397.90"
"HON. WILLIAM L. ENYART","2013","2013Q1","SUPPLIES AND MATERIALS","4,110.37","4,110.37"
"HON. WILLIAM L. ENYART","2013","2013Q1","EQUIPMENT","1,626.15","1,626.15"
"HON. ANNA G. ESHOO","2013","2013Q1","FRANKED MAIL","332.74","332.74"
"HON. ANNA G. ESHOO","2013","2013Q1","PERSONNEL COMPENSATION","238,941.69","238,941.69"
"HON. ANNA G. ESHOO","2013","2013Q1","TRAVEL","6,540.63","6,540.63"
"HON. ANNA G. ESHOO","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","30,155.13","30,155.13"
"HON. ANNA G. ESHOO","2013","2013Q1","PRINTING AND REPRODUCTION","45.00","45.00"
"HON. ANNA G. ESHOO","2013","2013Q1","OTHER SERVICES","9,089.80","9,089.80"
"HON. ANNA G. ESHOO","2013","2013Q1","SUPPLIES AND MATERIALS","661.86","661.86"
"HON. ANNA G. ESHOO","2013","2013Q1","EQUIPMENT","545.04","545.04"
"HON. ELIZABETH H. ESTY","2013","2013Q1","FRANKED MAIL","392.49","392.49"
"HON. ELIZABETH H. ESTY","2013","2013Q1","PERSONNEL COMPENSATION","120,143.40","120,143.40"
"HON. ELIZABETH H. ESTY","2013","2013Q1","TRAVEL","4,580.82","4,580.82"
"HON. ELIZABETH H. ESTY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","12,537.88","12,537.88"
"HON. ELIZABETH H. ESTY","2013","2013Q1","PRINTING AND REPRODUCTION","733.25","733.25"
"HON. ELIZABETH H. ESTY","2013","2013Q1","OTHER SERVICES","9,869.00","9,869.00"
"HON. ELIZABETH H. ESTY","2013","2013Q1","SUPPLIES AND MATERIALS","4,022.62","4,022.62"
"HON. ELIZABETH H. ESTY","2013","2013Q1","EQUIPMENT","871.44","871.44"
"HON. ENI F. H. FALEOMAVAEGA","2013","2013Q1","FRANKED MAIL","549.02","549.02"
"HON. ENI F. H. FALEOMAVAEGA","2013","2013Q1","PERSONNEL COMPENSATION","252,152.66","252,152.66"
"HON. ENI F. H. FALEOMAVAEGA","2013","2013Q1","TRAVEL","9,821.52","9,821.52"
"HON. ENI F. H. FALEOMAVAEGA","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","17,919.20","17,919.20"
"HON. ENI F. H. FALEOMAVAEGA","2013","2013Q1","PRINTING AND REPRODUCTION","359.75","359.75"
"HON. ENI F. H. FALEOMAVAEGA","2013","2013Q1","OTHER SERVICES","4,845.00","4,845.00"
"HON. ENI F. H. FALEOMAVAEGA","2013","2013Q1","SUPPLIES AND MATERIALS","2,882.76","2,882.76"
"HON. ENI F. H. FALEOMAVAEGA","2013","2013Q1","EQUIPMENT","293.66","293.66"
"HON. BLAKE FARENTHOLD","2013","2013Q1","FRANKED MAIL","906.53","906.53"
"HON. BLAKE FARENTHOLD","2013","2013Q1","PERSONNEL COMPENSATION","167,823.65","167,823.65"
"HON. BLAKE FARENTHOLD","2013","2013Q1","TRAVEL","13,939.90","13,939.90"
"HON. BLAKE FARENTHOLD","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","16,319.39","16,319.39"
"HON. BLAKE FARENTHOLD","2013","2013Q1","PRINTING AND REPRODUCTION","1,769.92","1,769.92"
"HON. BLAKE FARENTHOLD","2013","2013Q1","OTHER SERVICES","10,540.56","10,540.56"
"HON. BLAKE FARENTHOLD","2013","2013Q1","SUPPLIES AND MATERIALS","3,444.17","3,444.17"
"HON. BLAKE FARENTHOLD","2013","2013Q1","EQUIPMENT","514.87","514.87"
"HON. SAM FARR","2013","2013Q1","FRANKED MAIL","855.06","855.06"
"HON. SAM FARR","2013","2013Q1","PERSONNEL COMPENSATION","239,281.97","239,281.97"
"HON. SAM FARR","2013","2013Q1","TRAVEL","3,173.97","3,173.97"
"HON. SAM FARR","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","13,159.44","13,159.44"
"HON. SAM FARR","2013","2013Q1","PRINTING AND REPRODUCTION","168.60","168.60"
"HON. SAM FARR","2013","2013Q1","OTHER SERVICES","9,869.00","9,869.00"
"HON. SAM FARR","2013","2013Q1","SUPPLIES AND MATERIALS","4,540.56","4,540.56"
"HON. SAM FARR","2013","2013Q1","EQUIPMENT","1,987.23","1,987.23"
"HON. CHAKA FATTAH","2013","2013Q1","FRANKED MAIL","61.18","61.18"
"HON. CHAKA FATTAH","2013","2013Q1","PERSONNEL COMPENSATION","232,370.25","232,370.25"
"HON. CHAKA FATTAH","2013","2013Q1","TRAVEL","2,567.19","2,567.19"
"HON. CHAKA FATTAH","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","23,790.98","23,790.98"
"HON. CHAKA FATTAH","2013","2013Q1","PRINTING AND REPRODUCTION","422.80","422.80"
"HON. CHAKA FATTAH","2013","2013Q1","OTHER SERVICES","6,450.00","6,450.00"
"HON. CHAKA FATTAH","2013","2013Q1","SUPPLIES AND MATERIALS","948.11","948.11"
"HON. CHAKA FATTAH","2013","2013Q1","EQUIPMENT","244.26","244.26"
"HON. STEPHEN LEE FINCHER","2013","2013Q1","FRANKED MAIL","525.85","525.85"
"HON. STEPHEN LEE FINCHER","2013","2013Q1","PERSONNEL COMPENSATION","189,664.96","189,664.96"
"HON. STEPHEN LEE FINCHER","2013","2013Q1","TRAVEL","6,852.63","6,852.63"
"HON. STEPHEN LEE FINCHER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","14,574.96","14,574.96"
"HON. STEPHEN LEE FINCHER","2013","2013Q1","PRINTING AND REPRODUCTION","270.21","270.21"
"HON. STEPHEN LEE FINCHER","2013","2013Q1","OTHER SERVICES","11,335.00","11,335.00"
"HON. STEPHEN LEE FINCHER","2013","2013Q1","SUPPLIES AND MATERIALS","682.99","682.99"
"HON. STEPHEN LEE FINCHER","2013","2013Q1","EQUIPMENT","1,005.36","1,005.36"
"HON. MICHAEL G. FITZPATRICK","2013","2013Q1","FRANKED MAIL","5,026.29","5,026.29"
"HON. MICHAEL G. FITZPATRICK","2013","2013Q1","PERSONNEL COMPENSATION","169,307.79","169,307.79"
"HON. MICHAEL G. FITZPATRICK","2013","2013Q1","TRAVEL","5,428.15","5,428.15"
"HON. MICHAEL G. FITZPATRICK","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","23,461.11","23,461.11"
"HON. MICHAEL G. FITZPATRICK","2013","2013Q1","PRINTING AND REPRODUCTION","9,266.92","9,266.92"
"HON. MICHAEL G. FITZPATRICK","2013","2013Q1","OTHER SERVICES","7,222.50","7,222.50"
"HON. MICHAEL G. FITZPATRICK","2013","2013Q1","SUPPLIES AND MATERIALS","2,185.06","2,185.06"
"HON. MICHAEL G. FITZPATRICK","2013","2013Q1","EQUIPMENT","2,895.88","2,895.88"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2013","2013Q1","FRANKED MAIL","154.31","154.31"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2013","2013Q1","PERSONNEL COMPENSATION","211,240.98","211,240.98"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2013","2013Q1","TRAVEL","13,129.15","13,129.15"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","21,827.57","21,827.57"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2013","2013Q1","PRINTING AND REPRODUCTION","328.43","328.43"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2013","2013Q1","OTHER SERVICES","14,395.32","14,395.32"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2013","2013Q1","SUPPLIES AND MATERIALS","1,670.68","1,670.68"
"HON. CHARLES J. ""CHUCK"" FLEISCHMANN","2013","2013Q1","EQUIPMENT","318.00","318.00"
"HON. JOHN FLEMING","2013","2013Q1","FRANKED MAIL","706.72","706.72"
"HON. JOHN FLEMING","2013","2013Q1","PERSONNEL COMPENSATION","206,196.17","206,196.17"
"HON. JOHN FLEMING","2013","2013Q1","TRAVEL","9,111.67","9,111.67"
"HON. JOHN FLEMING","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,117.54","18,117.54"
"HON. JOHN FLEMING","2013","2013Q1","PRINTING AND REPRODUCTION","818.45","818.45"
"HON. JOHN FLEMING","2013","2013Q1","OTHER SERVICES","7,376.00","7,376.00"
"HON. JOHN FLEMING","2013","2013Q1","SUPPLIES AND MATERIALS","3,149.76","3,149.76"
"HON. JOHN FLEMING","2013","2013Q1","EQUIPMENT","669.59","669.59"
"HON. BILL FLORES","2013","2013Q1","FRANKED MAIL","122.26","122.26"
"HON. BILL FLORES","2013","2013Q1","PERSONNEL COMPENSATION","205,518.16","205,518.16"
"HON. BILL FLORES","2013","2013Q1","TRAVEL","18,006.50","18,006.50"
"HON. BILL FLORES","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","20,074.17","20,074.17"
"HON. BILL FLORES","2013","2013Q1","PRINTING AND REPRODUCTION","1,643.27","1,643.27"
"HON. BILL FLORES","2013","2013Q1","OTHER SERVICES","13,230.00","13,230.00"
"HON. BILL FLORES","2013","2013Q1","SUPPLIES AND MATERIALS","8,880.60","8,880.60"
"HON. BILL FLORES","2013","2013Q1","EQUIPMENT","1,661.79","1,661.79"
"HON. J. RANDY FORBES","2013","2013Q1","FRANKED MAIL","622.12","622.12"
"HON. J. RANDY FORBES","2013","2013Q1","PERSONNEL COMPENSATION","230,155.85","230,155.85"
"HON. J. RANDY FORBES","2013","2013Q1","TRAVEL","2,586.91","2,586.91"
"HON. J. RANDY FORBES","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","17,374.66","17,374.66"
"HON. J. RANDY FORBES","2013","2013Q1","PRINTING AND REPRODUCTION","242.75","242.75"
"HON. J. RANDY FORBES","2013","2013Q1","OTHER SERVICES","9,473.00","9,473.00"
"HON. J. RANDY FORBES","2013","2013Q1","SUPPLIES AND MATERIALS","1,743.91","1,743.91"
"HON. J. RANDY FORBES","2013","2013Q1","EQUIPMENT","510.00","510.00"
"HON. JEFF FORTENBERRY","2013","2013Q1","FRANKED MAIL","6,384.07","6,384.07"
"HON. JEFF FORTENBERRY","2013","2013Q1","PERSONNEL COMPENSATION","222,995.87","222,995.87"
"HON. JEFF FORTENBERRY","2013","2013Q1","TRAVEL","7,463.59","7,463.59"
"HON. JEFF FORTENBERRY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","20,097.04","20,097.04"
"HON. JEFF FORTENBERRY","2013","2013Q1","PRINTING AND REPRODUCTION","301.68","301.68"
"HON. JEFF FORTENBERRY","2013","2013Q1","OTHER SERVICES","6,534.50","6,534.50"
"HON. JEFF FORTENBERRY","2013","2013Q1","SUPPLIES AND MATERIALS","10,710.52","10,710.52"
"HON. JEFF FORTENBERRY","2013","2013Q1","EQUIPMENT","1,546.08","1,546.08"
"HON. BILL FOSTER","2013","2013Q1","FRANKED MAIL","196.71","196.71"
"HON. BILL FOSTER","2013","2013Q1","PERSONNEL COMPENSATION","217,615.58","217,615.58"
"HON. BILL FOSTER","2013","2013Q1","TRAVEL","8,068.88","8,068.88"
"HON. BILL FOSTER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","13,929.24","13,929.24"
"HON. BILL FOSTER","2013","2013Q1","PRINTING AND REPRODUCTION","1,873.70","1,873.70"
"HON. BILL FOSTER","2013","2013Q1","OTHER SERVICES","5,847.50","5,847.50"
"HON. BILL FOSTER","2013","2013Q1","SUPPLIES AND MATERIALS","8,560.33","8,560.33"
"HON. BILL FOSTER","2013","2013Q1","EQUIPMENT","517.56","517.56"
"HON. VIRGINIA FOXX","2013","2013Q1","FRANKED MAIL","481.01","481.01"
"HON. VIRGINIA FOXX","2013","2013Q1","PERSONNEL COMPENSATION","160,039.44","160,039.44"
"HON. VIRGINIA FOXX","2013","2013Q1","TRAVEL","13,836.83","13,836.83"
"HON. VIRGINIA FOXX","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","17,233.82","17,233.82"
"HON. VIRGINIA FOXX","2013","2013Q1","PRINTING AND REPRODUCTION","731.45","731.45"
"HON. VIRGINIA FOXX","2013","2013Q1","OTHER SERVICES","10,415.00","10,415.00"
"HON. VIRGINIA FOXX","2013","2013Q1","SUPPLIES AND MATERIALS","2,187.57","2,187.57"
"HON. VIRGINIA FOXX","2013","2013Q1","EQUIPMENT","2,393.36","2,393.36"
"HON. LOIS FRANKEL","2013","2013Q1","FRANKED MAIL","114.68","114.68"
"HON. LOIS FRANKEL","2013","2013Q1","PERSONNEL COMPENSATION","185,788.91","185,788.91"
"HON. LOIS FRANKEL","2013","2013Q1","TRAVEL","8,821.38","8,821.38"
"HON. LOIS FRANKEL","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","12,264.12","12,264.12"
"HON. LOIS FRANKEL","2013","2013Q1","PRINTING AND REPRODUCTION","518.10","518.10"
"HON. LOIS FRANKEL","2013","2013Q1","OTHER SERVICES","6,078.00","6,078.00"
"HON. LOIS FRANKEL","2013","2013Q1","SUPPLIES AND MATERIALS","22,974.88","22,974.88"
"HON. LOIS FRANKEL","2013","2013Q1","EQUIPMENT","307.74","307.74"
"HON. TRENT FRANKS","2013","2013Q1","FRANKED MAIL","386.07","386.07"
"HON. TRENT FRANKS","2013","2013Q1","PERSONNEL COMPENSATION","270,114.82","270,114.82"
"HON. TRENT FRANKS","2013","2013Q1","TRAVEL","8,136.67","8,136.67"
"HON. TRENT FRANKS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","25,343.34","25,343.34"
"HON. TRENT FRANKS","2013","2013Q1","PRINTING AND REPRODUCTION","244.40","244.40"
"HON. TRENT FRANKS","2013","2013Q1","OTHER SERVICES","14,601.95","14,601.95"
"HON. TRENT FRANKS","2013","2013Q1","SUPPLIES AND MATERIALS","3,423.72","3,423.72"
"HON. TRENT FRANKS","2013","2013Q1","EQUIPMENT","1,096.95","1,096.95"
"HON. RODNEY P. FRELINGHUYSEN","2013","2013Q1","FRANKED MAIL","1,467.04","1,467.04"
"HON. RODNEY P. FRELINGHUYSEN","2013","2013Q1","PERSONNEL COMPENSATION","159,819.72","159,819.72"
"HON. RODNEY P. FRELINGHUYSEN","2013","2013Q1","TRAVEL","4,089.45","4,089.45"
"HON. RODNEY P. FRELINGHUYSEN","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","15,980.77","15,980.77"
"HON. RODNEY P. FRELINGHUYSEN","2013","2013Q1","PRINTING AND REPRODUCTION","25.70","25.70"
"HON. RODNEY P. FRELINGHUYSEN","2013","2013Q1","OTHER SERVICES","9,519.00","9,519.00"
"HON. RODNEY P. FRELINGHUYSEN","2013","2013Q1","SUPPLIES AND MATERIALS","3,965.73","3,965.73"
"HON. RODNEY P. FRELINGHUYSEN","2013","2013Q1","EQUIPMENT","1,452.00","1,452.00"
"HON. MARCIA FUDGE","2013","2013Q1","FRANKED MAIL","61.23","61.23"
"HON. MARCIA FUDGE","2013","2013Q1","PERSONNEL COMPENSATION","210,875.03","210,875.03"
"HON. MARCIA FUDGE","2013","2013Q1","TRAVEL","3,618.90","3,618.90"
"HON. MARCIA FUDGE","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","17,894.74","17,894.74"
"HON. MARCIA FUDGE","2013","2013Q1","PRINTING AND REPRODUCTION","258.10","258.10"
"HON. MARCIA FUDGE","2013","2013Q1","OTHER SERVICES","2,746.80","2,746.80"
"HON. MARCIA FUDGE","2013","2013Q1","SUPPLIES AND MATERIALS","14,755.57","14,755.57"
"HON. MARCIA FUDGE","2013","2013Q1","EQUIPMENT","1,311.84","1,311.84"
"HON. TULSI GABBARD","2013","2013Q1","FRANKED MAIL","635.00","635.00"
"HON. TULSI GABBARD","2013","2013Q1","PERSONNEL COMPENSATION","171,482.22","171,482.22"
"HON. TULSI GABBARD","2013","2013Q1","TRAVEL","2,960.27","2,960.27"
"HON. TULSI GABBARD","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","29,373.96","29,373.96"
"HON. TULSI GABBARD","2013","2013Q1","PRINTING AND REPRODUCTION","2,325.70","2,325.70"
"HON. TULSI GABBARD","2013","2013Q1","OTHER SERVICES","7,211.56","7,211.56"
"HON. TULSI GABBARD","2013","2013Q1","SUPPLIES AND MATERIALS","11,923.97","11,923.97"
"HON. TULSI GABBARD","2013","2013Q1","EQUIPMENT","543.69","543.69"
"HON. PETE P. GALLEGO","2013","2013Q1","FRANKED MAIL","0.66","0.66"
"HON. PETE P. GALLEGO","2013","2013Q1","PERSONNEL COMPENSATION","133,276.90","133,276.90"
"HON. PETE P. GALLEGO","2013","2013Q1","TRAVEL","14,292.46","14,292.46"
"HON. PETE P. GALLEGO","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,143.59","18,143.59"
"HON. PETE P. GALLEGO","2013","2013Q1","PRINTING AND REPRODUCTION","144.50","144.50"
"HON. PETE P. GALLEGO","2013","2013Q1","OTHER SERVICES","7,955.00","7,955.00"
"HON. PETE P. GALLEGO","2013","2013Q1","SUPPLIES AND MATERIALS","3,992.98","3,992.98"
"HON. PETE P. GALLEGO","2013","2013Q1","EQUIPMENT","2,309.16","2,309.16"
"HON. JOHN GARAMENDI","2013","2013Q1","FRANKED MAIL","30,394.87","30,394.87"
"HON. JOHN GARAMENDI","2013","2013Q1","PERSONNEL COMPENSATION","189,205.55","189,205.55"
"HON. JOHN GARAMENDI","2013","2013Q1","TRAVEL","9,523.46","9,523.46"
"HON. JOHN GARAMENDI","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","33,436.02","33,436.02"
"HON. JOHN GARAMENDI","2013","2013Q1","PRINTING AND REPRODUCTION","1,746.62","1,746.62"
"HON. JOHN GARAMENDI","2013","2013Q1","OTHER SERVICES","5,580.00","5,580.00"
"HON. JOHN GARAMENDI","2013","2013Q1","SUPPLIES AND MATERIALS","4,256.80","4,256.80"
"HON. JOHN GARAMENDI","2013","2013Q1","EQUIPMENT","936.00","936.00"
"HON. JOE GARCIA","2013","2013Q1","FRANKED MAIL","1.62","1.62"
"HON. JOE GARCIA","2013","2013Q1","PERSONNEL COMPENSATION","174,166.98","174,166.98"
"HON. JOE GARCIA","2013","2013Q1","TRAVEL","7,695.87","7,695.87"
"HON. JOE GARCIA","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","23,468.25","23,468.25"
"HON. JOE GARCIA","2013","2013Q1","PRINTING AND REPRODUCTION","2,457.15","2,457.15"
"HON. JOE GARCIA","2013","2013Q1","OTHER SERVICES","6,453.77","6,453.77"
"HON. JOE GARCIA","2013","2013Q1","SUPPLIES AND MATERIALS","5,609.04","5,609.04"
"HON. JOE GARCIA","2013","2013Q1","EQUIPMENT","2,316.99","2,316.99"
"HON. CORY GARDNER","2013","2013Q1","FRANKED MAIL","292.66","292.66"
"HON. CORY GARDNER","2013","2013Q1","PERSONNEL COMPENSATION","210,286.95","210,286.95"
"HON. CORY GARDNER","2013","2013Q1","TRAVEL","15,033.83","15,033.83"
"HON. CORY GARDNER","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","26,329.61","26,329.61"
"HON. CORY GARDNER","2013","2013Q1","PRINTING AND REPRODUCTION","521.49","521.49"
"HON. CORY GARDNER","2013","2013Q1","OTHER SERVICES","12,312.00","12,312.00"
"HON. CORY GARDNER","2013","2013Q1","SUPPLIES AND MATERIALS","5,153.99","5,153.99"
"HON. CORY GARDNER","2013","2013Q1","EQUIPMENT","282.19","282.19"
"HON. SCOTT GARRETT","2013","2013Q1","FRANKED MAIL","5,360.15","5,360.15"
"HON. SCOTT GARRETT","2013","2013Q1","PERSONNEL COMPENSATION","195,502.26","195,502.26"
"HON. SCOTT GARRETT","2013","2013Q1","TRAVEL","7,993.79","7,993.79"
"HON. SCOTT GARRETT","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","21,841.48","21,841.48"
"HON. SCOTT GARRETT","2013","2013Q1","PRINTING AND REPRODUCTION","1,017.06","1,017.06"
"HON. SCOTT GARRETT","2013","2013Q1","OTHER SERVICES","5,711.00","5,711.00"
"HON. SCOTT GARRETT","2013","2013Q1","SUPPLIES AND MATERIALS","574.61","574.61"
"HON. SCOTT GARRETT","2013","2013Q1","EQUIPMENT","451.40","451.40"
"HON. JIM GERLACH","2013","2013Q1","FRANKED MAIL","1,109.88","1,109.88"
"HON. JIM GERLACH","2013","2013Q1","PERSONNEL COMPENSATION","207,975.77","207,975.77"
"HON. JIM GERLACH","2013","2013Q1","TRAVEL","1,692.58","1,692.58"
"HON. JIM GERLACH","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","35,505.55","35,505.55"
"HON. JIM GERLACH","2013","2013Q1","OTHER SERVICES","11,790.00","11,790.00"
"HON. JIM GERLACH","2013","2013Q1","SUPPLIES AND MATERIALS","245.06","245.06"
"HON. JIM GERLACH","2013","2013Q1","EQUIPMENT","1,398.99","1,398.99"
"HON. BOB GIBBS","2013","2013Q1","FRANKED MAIL","397.55","397.55"
"HON. BOB GIBBS","2013","2013Q1","PERSONNEL COMPENSATION","203,122.24","203,122.24"
"HON. BOB GIBBS","2013","2013Q1","TRAVEL","11,223.38","11,223.38"
"HON. BOB GIBBS","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","15,430.33","15,430.33"
"HON. BOB GIBBS","2013","2013Q1","PRINTING AND REPRODUCTION","292.41","292.41"
"HON. BOB GIBBS","2013","2013Q1","OTHER SERVICES","9,240.00","9,240.00"
"HON. BOB GIBBS","2013","2013Q1","SUPPLIES AND MATERIALS","1,271.68","1,271.68"
"HON. BOB GIBBS","2013","2013Q1","EQUIPMENT","1,176.00","1,176.00"
"HON. CHRISTOPHER P. GIBSON","2013","2013Q1","FRANKED MAIL","532.18","532.18"
"HON. CHRISTOPHER P. GIBSON","2013","2013Q1","PERSONNEL COMPENSATION","244,297.92","244,297.92"
"HON. CHRISTOPHER P. GIBSON","2013","2013Q1","TRAVEL","11,689.81","11,689.81"
"HON. CHRISTOPHER P. GIBSON","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","34,832.17","34,832.17"
"HON. CHRISTOPHER P. GIBSON","2013","2013Q1","PRINTING AND REPRODUCTION","286.20","286.20"
"HON. CHRISTOPHER P. GIBSON","2013","2013Q1","OTHER SERVICES","9,808.74","9,808.74"
"HON. CHRISTOPHER P. GIBSON","2013","2013Q1","SUPPLIES AND MATERIALS","5,413.38","5,413.38"
"HON. CHRISTOPHER P. GIBSON","2013","2013Q1","EQUIPMENT","2,382.10","2,382.10"
"HON. PHIL GINGREY","2013","2013Q1","FRANKED MAIL","405.62","405.62"
"HON. PHIL GINGREY","2013","2013Q1","PERSONNEL COMPENSATION","202,612.52","202,612.52"
"HON. PHIL GINGREY","2013","2013Q1","TRAVEL","7,610.15","7,610.15"
"HON. PHIL GINGREY","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","15,611.50","15,611.50"
"HON. PHIL GINGREY","2013","2013Q1","PRINTING AND REPRODUCTION","479.00","479.00"
"HON. PHIL GINGREY","2013","2013Q1","OTHER SERVICES","15,242.84","15,242.84"
"HON. PHIL GINGREY","2013","2013Q1","SUPPLIES AND MATERIALS","2,584.88","2,584.88"
"HON. PHIL GINGREY","2013","2013Q1","EQUIPMENT","1,832.28","1,832.28"
"HON. LOUIE GOHMERT","2013","2013Q1","FRANKED MAIL","976.02","976.02"
"HON. LOUIE GOHMERT","2013","2013Q1","PERSONNEL COMPENSATION","230,455.25","230,455.25"
"HON. LOUIE GOHMERT","2013","2013Q1","TRAVEL","7,401.28","7,401.28"
"HON. LOUIE GOHMERT","2013","2013Q1","RENT, COMMUNICATION, UTILITIES","18,513.11","18,513.11"
"HON. LOUIE GOHMERT","2013","2013Q1","PRINTING AND REPRODUCTION","545.45","545.45"
"HON. LOUIE GOHMERT","2013","2013Q1","OTHER SERVICES","14,549.50","14,549.50"
"HON. LOUIE GOHMERT","2013","2013Q1","SUPPLIES AND MATERIALS","3,035.97","3,035.97"
"HON. LOUIE GOHMERT","2013","2013Q1","EQUIPMENT","827.94","827.94"
"HON. BOB GOODLATTE","2013","2013Q1","FRANKED MAIL","956.79","956.79"
"HON. BOB GOODLATTE","2013","2013Q1","PERSONNEL COMPENSATION","219,996.11","219,996.11"
