"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. JOE COURTNEY","2012","2012Q4","EQUIPMENT","5,327.94","1,081.50"
"HON. CHIP CRAVAACK","2012","2012Q4","FRANKED MAIL","48,869.94","10,726.42"
"HON. CHIP CRAVAACK","2012","2012Q4","PERSONNEL COMPENSATION","948,164.19","357,111.60"
"HON. CHIP CRAVAACK","2012","2012Q4","TRAVEL","74,409.46","16,680.94"
"HON. CHIP CRAVAACK","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","70,778.56","14,386.08"
"HON. CHIP CRAVAACK","2012","2012Q4","PRINTING AND REPRODUCTION","22,592.25","14,309.52"
"HON. CHIP CRAVAACK","2012","2012Q4","OTHER SERVICES","24,516.52","6,186.64"
"HON. CHIP CRAVAACK","2012","2012Q4","SUPPLIES AND MATERIALS","11,638.01","1,270.03"
"HON. CHIP CRAVAACK","2012","2012Q4","EQUIPMENT","6,694.96","666.99"
"HON. ERIC A. ""RICK"" CRAWFORD","2012","2012Q4","FRANKED MAIL","60,969.01","17,375.72"
"HON. ERIC A. ""RICK"" CRAWFORD","2012","2012Q4","PERSONNEL COMPENSATION","937,735.63","236,000.03"
"HON. ERIC A. ""RICK"" CRAWFORD","2012","2012Q4","TRAVEL","79,778.75","9,241.06"
"HON. ERIC A. ""RICK"" CRAWFORD","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","83,305.76","20,453.21"
"HON. ERIC A. ""RICK"" CRAWFORD","2012","2012Q4","PRINTING AND REPRODUCTION","45,616.69","926.64"
"HON. ERIC A. ""RICK"" CRAWFORD","2012","2012Q4","OTHER SERVICES","47,152.22","11,671.25"
"HON. ERIC A. ""RICK"" CRAWFORD","2012","2012Q4","SUPPLIES AND MATERIALS","10,362.28","1,453.14"
"HON. ERIC A. ""RICK"" CRAWFORD","2012","2012Q4","EQUIPMENT","5,254.00","891.00"
"HON. ANDER CRENSHAW","2012","2012Q4","FRANKED MAIL","87,804.74","1,503.63"
"HON. ANDER CRENSHAW","2012","2012Q4","PERSONNEL COMPENSATION","865,581.14","229,299.99"
"HON. ANDER CRENSHAW","2012","2012Q4","TRAVEL","39,744.84","11,285.07"
"HON. ANDER CRENSHAW","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","56,704.23","11,941.98"
"HON. ANDER CRENSHAW","2012","2012Q4","PRINTING AND REPRODUCTION","73,245.06","726.85"
"HON. ANDER CRENSHAW","2012","2012Q4","OTHER SERVICES","48,404.00","12,029.50"
"HON. ANDER CRENSHAW","2012","2012Q4","SUPPLIES AND MATERIALS","18,306.47","10,022.31"
"HON. ANDER CRENSHAW","2012","2012Q4","EQUIPMENT","5,574.45","2,046.45"
"HON. MARK S. CRITZ","2012","2012Q4","FRANKED MAIL","78,947.01","12,763.39"
"HON. MARK S. CRITZ","2012","2012Q4","PERSONNEL COMPENSATION","911,308.41","283,819.34"
"HON. MARK S. CRITZ","2012","2012Q4","TRAVEL","32,940.82","5,836.27"
"HON. MARK S. CRITZ","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","109,058.60","19,148.57"
"HON. MARK S. CRITZ","2012","2012Q4","PRINTING AND REPRODUCTION","84,240.10","923.06"
"HON. MARK S. CRITZ","2012","2012Q4","OTHER SERVICES","28,041.20","6,413.00"
"HON. MARK S. CRITZ","2012","2012Q4","SUPPLIES AND MATERIALS","10,151.81","2,474.40"
"HON. MARK S. CRITZ","2012","2012Q4","EQUIPMENT","243.05","0.00"
"HON. JOSEPH CROWLEY","2012","2012Q4","FRANKED MAIL","23,546.02","605.38"
"HON. JOSEPH CROWLEY","2012","2012Q4","PERSONNEL COMPENSATION","983,757.61","276,501.47"
"HON. JOSEPH CROWLEY","2012","2012Q4","TRAVEL","11,904.55","3,543.71"
"HON. JOSEPH CROWLEY","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","160,417.04","38,581.45"
"HON. JOSEPH CROWLEY","2012","2012Q4","PRINTING AND REPRODUCTION","27,053.92","425.10"
"HON. JOSEPH CROWLEY","2012","2012Q4","OTHER SERVICES","35,131.00","9,425.50"
"HON. JOSEPH CROWLEY","2012","2012Q4","SUPPLIES AND MATERIALS","14,544.90","5,962.18"
"HON. JOSEPH CROWLEY","2012","2012Q4","EQUIPMENT","5,652.85","719.49"
"HON. HENRY CUELLAR","2012","2012Q4","FRANKED MAIL","51,784.42","15,420.07"
"HON. HENRY CUELLAR","2012","2012Q4","PERSONNEL COMPENSATION","765,018.33","204,264.97"
"HON. HENRY CUELLAR","2012","2012Q4","TRAVEL","97,137.98","26,003.89"
"HON. HENRY CUELLAR","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","119,969.30","28,033.19"
"HON. HENRY CUELLAR","2012","2012Q4","PRINTING AND REPRODUCTION","122,248.38","836.53"
"HON. HENRY CUELLAR","2012","2012Q4","OTHER SERVICES","35,549.70","10,061.24"
"HON. HENRY CUELLAR","2012","2012Q4","SUPPLIES AND MATERIALS","28,541.97","10,815.28"
"HON. HENRY CUELLAR","2012","2012Q4","EQUIPMENT","5,198.79","1,542.93"
"HON. JOHN ABNEY CULBERSON","2012","2012Q4","FRANKED MAIL","44,555.59","43,884.40"
"HON. JOHN ABNEY CULBERSON","2012","2012Q4","PERSONNEL COMPENSATION","802,784.09","218,540.67"
"HON. JOHN ABNEY CULBERSON","2012","2012Q4","TRAVEL","52,492.97","18,550.46"
"HON. JOHN ABNEY CULBERSON","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","100,518.75","24,667.65"
"HON. JOHN ABNEY CULBERSON","2012","2012Q4","PRINTING AND REPRODUCTION","51,703.55","416.97"
"HON. JOHN ABNEY CULBERSON","2012","2012Q4","OTHER SERVICES","23,826.79","5,348.25"
"HON. JOHN ABNEY CULBERSON","2012","2012Q4","SUPPLIES AND MATERIALS","20,797.24","5,075.51"
"HON. JOHN ABNEY CULBERSON","2012","2012Q4","EQUIPMENT","3,308.69","658.77"
"HON. ELIJAH E. CUMMINGS","2012","2012Q4","FRANKED MAIL","4,726.62","1,601.21"
"HON. ELIJAH E. CUMMINGS","2012","2012Q4","PERSONNEL COMPENSATION","1,022,749.20","266,334.07"
"HON. ELIJAH E. CUMMINGS","2012","2012Q4","TRAVEL","5,001.41","1,571.89"
"HON. ELIJAH E. CUMMINGS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","143,000.04","33,347.10"
"HON. ELIJAH E. CUMMINGS","2012","2012Q4","PRINTING AND REPRODUCTION","12,584.54","836.78"
"HON. ELIJAH E. CUMMINGS","2012","2012Q4","OTHER SERVICES","43,168.51","9,947.67"
"HON. ELIJAH E. CUMMINGS","2012","2012Q4","SUPPLIES AND MATERIALS","26,412.08","9,907.86"
"HON. ELIJAH E. CUMMINGS","2012","2012Q4","EQUIPMENT","9,628.95","3,553.95"
"HON. DAVID ALAN CURSON","2012","2012Q4","FRANKED MAIL","-5.30","-5.30"
"HON. DAVID ALAN CURSON","2012","2012Q4","PERSONNEL COMPENSATION","118,788.41","118,788.41"
"HON. DAVID ALAN CURSON","2012","2012Q4","TRAVEL","3,639.46","3,639.46"
"HON. DAVID ALAN CURSON","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","15,655.00","15,655.00"
"HON. DAVID ALAN CURSON","2012","2012Q4","PRINTING AND REPRODUCTION","1,583.20","1,583.20"
"HON. DAVID ALAN CURSON","2012","2012Q4","OTHER SERVICES","3,398.36","3,398.36"
"HON. DAVID ALAN CURSON","2012","2012Q4","SUPPLIES AND MATERIALS","1,426.15","1,426.15"
"HON. DAVID ALAN CURSON","2012","2012Q4","EQUIPMENT","521.68","521.68"
"HON. DANNY K. DAVIS","2012","2012Q4","FRANKED MAIL","212.06","115.66"
"HON. DANNY K. DAVIS","2012","2012Q4","PERSONNEL COMPENSATION","1,174,884.30","294,524.26"
"HON. DANNY K. DAVIS","2012","2012Q4","TRAVEL","36,132.03","10,333.53"
"HON. DANNY K. DAVIS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","79,310.08","23,050.21"
"HON. DANNY K. DAVIS","2012","2012Q4","PRINTING AND REPRODUCTION","2,440.72","472.95"
"HON. DANNY K. DAVIS","2012","2012Q4","OTHER SERVICES","41,884.26","10,802.13"
"HON. DANNY K. DAVIS","2012","2012Q4","SUPPLIES AND MATERIALS","24,312.74","4,849.65"
"HON. DANNY K. DAVIS","2012","2012Q4","EQUIPMENT","7,178.93","1,670.08"
"HON. GEOFF DAVIS","2012","2012Q4","FRANKED MAIL","3,719.92","1,001.44"
"HON. GEOFF DAVIS","2012","2012Q4","PERSONNEL COMPENSATION","764,593.14","78,907.31"
"HON. GEOFF DAVIS","2012","2012Q4","TRAVEL","37,218.67","1,692.61"
"HON. GEOFF DAVIS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","86,286.64","12,625.19"
"HON. GEOFF DAVIS","2012","2012Q4","PRINTING AND REPRODUCTION","595.73","0.00"
"HON. GEOFF DAVIS","2012","2012Q4","OTHER SERVICES","18,491.44","2,839.03"
"HON. GEOFF DAVIS","2012","2012Q4","SUPPLIES AND MATERIALS","3,576.40","-202.78"
"HON. GEOFF DAVIS","2012","2012Q4","EQUIPMENT","1,330.00","108.00"
"HON. SUSAN A. DAVIS","2012","2012Q4","FRANKED MAIL","52,735.14","15,268.91"
"HON. SUSAN A. DAVIS","2012","2012Q4","PERSONNEL COMPENSATION","1,101,892.64","321,193.72"
"HON. SUSAN A. DAVIS","2012","2012Q4","TRAVEL","41,165.39","8,523.62"
"HON. SUSAN A. DAVIS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","73,084.12","18,589.61"
"HON. SUSAN A. DAVIS","2012","2012Q4","PRINTING AND REPRODUCTION","80,962.01","689.82"
"HON. SUSAN A. DAVIS","2012","2012Q4","OTHER SERVICES","30,581.97","8,279.97"
"HON. SUSAN A. DAVIS","2012","2012Q4","SUPPLIES AND MATERIALS","35,045.03","2,521.46"
"HON. SUSAN A. DAVIS","2012","2012Q4","EQUIPMENT","1,236.00","309.00"
"HON. PETER A. DEFAZIO","2012","2012Q4","FRANKED MAIL","64,942.93","42,415.07"
"HON. PETER A. DEFAZIO","2012","2012Q4","PERSONNEL COMPENSATION","923,480.29","243,260.70"
"HON. PETER A. DEFAZIO","2012","2012Q4","TRAVEL","61,149.74","12,513.36"
"HON. PETER A. DEFAZIO","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","89,459.18","20,699.92"
"HON. PETER A. DEFAZIO","2012","2012Q4","PRINTING AND REPRODUCTION","60,617.42","627.59"
"HON. PETER A. DEFAZIO","2012","2012Q4","OTHER SERVICES","37,981.29","9,371.54"
"HON. PETER A. DEFAZIO","2012","2012Q4","SUPPLIES AND MATERIALS","14,503.86","6,158.31"
"HON. PETER A. DEFAZIO","2012","2012Q4","EQUIPMENT","3,155.44","752.61"
"HON. DIANA DEGETTE","2012","2012Q4","FRANKED MAIL","3,582.15","542.34"
"HON. DIANA DEGETTE","2012","2012Q4","PERSONNEL COMPENSATION","1,053,966.45","270,228.99"
"HON. DIANA DEGETTE","2012","2012Q4","TRAVEL","36,247.86","6,061.94"
"HON. DIANA DEGETTE","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","94,202.43","22,043.60"
"HON. DIANA DEGETTE","2012","2012Q4","PRINTING AND REPRODUCTION","2,645.15","1,199.53"
"HON. DIANA DEGETTE","2012","2012Q4","OTHER SERVICES","36,735.56","8,669.38"
"HON. DIANA DEGETTE","2012","2012Q4","SUPPLIES AND MATERIALS","14,265.60","1,743.41"
"HON. DIANA DEGETTE","2012","2012Q4","EQUIPMENT","3,845.21","807.30"
"HON. ROSA L. DELAURO","2012","2012Q4","FRANKED MAIL","3,042.51","1,842.61"
"HON. ROSA L. DELAURO","2012","2012Q4","PERSONNEL COMPENSATION","1,077,201.03","306,526.31"
"HON. ROSA L. DELAURO","2012","2012Q4","TRAVEL","27,040.62","4,723.27"
"HON. ROSA L. DELAURO","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","98,212.75","23,296.29"
"HON. ROSA L. DELAURO","2012","2012Q4","PRINTING AND REPRODUCTION","5,548.91","1,184.90"
"HON. ROSA L. DELAURO","2012","2012Q4","OTHER SERVICES","52,604.00","11,263.50"
"HON. ROSA L. DELAURO","2012","2012Q4","SUPPLIES AND MATERIALS","34,318.23","22,295.47"
"HON. ROSA L. DELAURO","2012","2012Q4","EQUIPMENT","2,070.63","699.66"
"HON. SUZAN K DELBENE","2012","2012Q4","PERSONNEL COMPENSATION","36,861.12","36,861.12"
"HON. SUZAN K DELBENE","2012","2012Q4","TRAVEL","609.80","609.80"
"HON. SUZAN K DELBENE","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","5,364.75","5,364.75"
"HON. SUZAN K DELBENE","2012","2012Q4","OTHER SERVICES","6,471.20","6,471.20"
"HON. SUZAN K DELBENE","2012","2012Q4","SUPPLIES AND MATERIALS","166.29","166.29"
"HON. SUZAN K DELBENE","2012","2012Q4","EQUIPMENT","328.00","328.00"
"HON. JEFF DENHAM","2012","2012Q4","FRANKED MAIL","121,923.24","36,385.56"
"HON. JEFF DENHAM","2012","2012Q4","PERSONNEL COMPENSATION","920,016.27","254,841.16"
"HON. JEFF DENHAM","2012","2012Q4","TRAVEL","59,055.94","7,690.21"
"HON. JEFF DENHAM","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","103,682.33","31,847.69"
"HON. JEFF DENHAM","2012","2012Q4","PRINTING AND REPRODUCTION","94,359.38","18,451.87"
"HON. JEFF DENHAM","2012","2012Q4","OTHER SERVICES","31,014.78","6,451.50"
"HON. JEFF DENHAM","2012","2012Q4","SUPPLIES AND MATERIALS","23,878.84","10,863.66"
"HON. JEFF DENHAM","2012","2012Q4","EQUIPMENT","4,664.55","499.71"
"HON. CHARLES W. DENT","2012","2012Q4","FRANKED MAIL","13,736.61","5,606.04"
"HON. CHARLES W. DENT","2012","2012Q4","PERSONNEL COMPENSATION","904,142.73","223,354.18"
"HON. CHARLES W. DENT","2012","2012Q4","TRAVEL","24,345.19","4,792.17"
"HON. CHARLES W. DENT","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","91,273.97","17,660.49"
"HON. CHARLES W. DENT","2012","2012Q4","PRINTING AND REPRODUCTION","3,469.12","526.56"
"HON. CHARLES W. DENT","2012","2012Q4","OTHER SERVICES","30,359.15","6,433.00"
"HON. CHARLES W. DENT","2012","2012Q4","SUPPLIES AND MATERIALS","31,088.02","23,051.99"
"HON. CHARLES W. DENT","2012","2012Q4","EQUIPMENT","2,070.22","461.84"
"HON. SCOTT DESJARLAIS","2012","2012Q4","FRANKED MAIL","77,826.89","3,359.86"
"HON. SCOTT DESJARLAIS","2012","2012Q4","PERSONNEL COMPENSATION","687,973.66","194,270.96"
"HON. SCOTT DESJARLAIS","2012","2012Q4","TRAVEL","80,768.44","17,782.14"
"HON. SCOTT DESJARLAIS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","74,267.92","13,730.45"
"HON. SCOTT DESJARLAIS","2012","2012Q4","PRINTING AND REPRODUCTION","46,586.80","2,124.92"
"HON. SCOTT DESJARLAIS","2012","2012Q4","OTHER SERVICES","23,573.25","6,291.25"
"HON. SCOTT DESJARLAIS","2012","2012Q4","SUPPLIES AND MATERIALS","31,224.42","24,959.88"
"HON. SCOTT DESJARLAIS","2012","2012Q4","EQUIPMENT","7,708.56","2,141.97"
"HON. THEODORE E. DEUTCH","2012","2012Q4","FRANKED MAIL","27,028.08","2,672.16"
"HON. THEODORE E. DEUTCH","2012","2012Q4","PERSONNEL COMPENSATION","1,125,546.12","336,302.23"
"HON. THEODORE E. DEUTCH","2012","2012Q4","TRAVEL","28,523.17","5,651.96"
"HON. THEODORE E. DEUTCH","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","72,143.29","23,713.41"
"HON. THEODORE E. DEUTCH","2012","2012Q4","PRINTING AND REPRODUCTION","38,279.52","108.57"
"HON. THEODORE E. DEUTCH","2012","2012Q4","OTHER SERVICES","22,673.93","5,355.00"
"HON. THEODORE E. DEUTCH","2012","2012Q4","SUPPLIES AND MATERIALS","29,503.48","6,187.72"
"HON. THEODORE E. DEUTCH","2012","2012Q4","EQUIPMENT","5,124.97","60.00"
"HON. MARIO DIAZ-BALART","2012","2012Q4","FRANKED MAIL","85,683.25","32,668.91"
"HON. MARIO DIAZ-BALART","2012","2012Q4","PERSONNEL COMPENSATION","832,351.37","229,308.31"
"HON. MARIO DIAZ-BALART","2012","2012Q4","TRAVEL","54,014.26","16,059.39"
"HON. MARIO DIAZ-BALART","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","148,863.05","35,344.37"
"HON. MARIO DIAZ-BALART","2012","2012Q4","PRINTING AND REPRODUCTION","76,120.97","58,813.69"
"HON. MARIO DIAZ-BALART","2012","2012Q4","OTHER SERVICES","43,898.46","19,028.44"
"HON. MARIO DIAZ-BALART","2012","2012Q4","SUPPLIES AND MATERIALS","25,056.44","18,643.93"
"HON. MARIO DIAZ-BALART","2012","2012Q4","EQUIPMENT","3,767.32","1,338.58"
"HON. NORMAN D. DICKS","2012","2012Q4","FRANKED MAIL","1,741.72","715.27"
"HON. NORMAN D. DICKS","2012","2012Q4","PERSONNEL COMPENSATION","1,011,380.00","281,520.59"
"HON. NORMAN D. DICKS","2012","2012Q4","TRAVEL","66,141.16","15,092.47"
"HON. NORMAN D. DICKS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","89,557.28","22,108.59"
"HON. NORMAN D. DICKS","2012","2012Q4","PRINTING AND REPRODUCTION","2,779.91","753.09"
"HON. NORMAN D. DICKS","2012","2012Q4","OTHER SERVICES","53,317.85","12,640.38"
"HON. NORMAN D. DICKS","2012","2012Q4","SUPPLIES AND MATERIALS","13,637.69","909.54"
"HON. NORMAN D. DICKS","2012","2012Q4","EQUIPMENT","2,508.00","627.00"
"HON. JOHN D. DINGELL","2012","2012Q4","FRANKED MAIL","2,323.22","928.40"
"HON. JOHN D. DINGELL","2012","2012Q4","PERSONNEL COMPENSATION","1,038,638.50","303,435.18"
"HON. JOHN D. DINGELL","2012","2012Q4","TRAVEL","39,375.96","9,364.94"
"HON. JOHN D. DINGELL","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","119,740.41","34,529.94"
"HON. JOHN D. DINGELL","2012","2012Q4","PRINTING AND REPRODUCTION","671.80","168.98"
"HON. JOHN D. DINGELL","2012","2012Q4","OTHER SERVICES","23,549.08","6,460.32"
"HON. JOHN D. DINGELL","2012","2012Q4","SUPPLIES AND MATERIALS","23,609.50","15,952.73"
"HON. JOHN D. DINGELL","2012","2012Q4","EQUIPMENT","2,793.24","698.31"
"HON. LLOYD DOGGETT","2012","2012Q4","FRANKED MAIL","44,328.07","6,056.81"
"HON. LLOYD DOGGETT","2012","2012Q4","PERSONNEL COMPENSATION","898,726.00","209,037.27"
"HON. LLOYD DOGGETT","2012","2012Q4","TRAVEL","13,881.73","3,889.50"
"HON. LLOYD DOGGETT","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","92,900.59","25,295.36"
"HON. LLOYD DOGGETT","2012","2012Q4","PRINTING AND REPRODUCTION","35,087.79","1,172.92"
"HON. LLOYD DOGGETT","2012","2012Q4","OTHER SERVICES","42,486.74","10,858.13"
"HON. LLOYD DOGGETT","2012","2012Q4","SUPPLIES AND MATERIALS","22,630.28","16,020.94"
"HON. LLOYD DOGGETT","2012","2012Q4","EQUIPMENT","6,255.18","1,549.62"
"HON. ROBERT J. DOLD","2012","2012Q4","FRANKED MAIL","108,901.50","43,856.52"
"HON. ROBERT J. DOLD","2012","2012Q4","PERSONNEL COMPENSATION","775,550.16","213,544.44"
"HON. ROBERT J. DOLD","2012","2012Q4","TRAVEL","25,940.05","9,555.44"
"HON. ROBERT J. DOLD","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","118,395.67","37,129.84"
"HON. ROBERT J. DOLD","2012","2012Q4","PRINTING AND REPRODUCTION","95,917.71","8,541.90"
"HON. ROBERT J. DOLD","2012","2012Q4","OTHER SERVICES","22,629.50","6,163.50"
"HON. ROBERT J. DOLD","2012","2012Q4","SUPPLIES AND MATERIALS","5,535.96","893.40"
"HON. ROBERT J. DOLD","2012","2012Q4","EQUIPMENT","886.98","291.72"
"HON. JOE DONNELLY","2012","2012Q4","FRANKED MAIL","31,252.54","2,993.28"
"HON. JOE DONNELLY","2012","2012Q4","PERSONNEL COMPENSATION","785,442.54","189,431.95"
"HON. JOE DONNELLY","2012","2012Q4","TRAVEL","43,125.68","12,788.45"
"HON. JOE DONNELLY","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","58,560.93","14,720.32"
"HON. JOE DONNELLY","2012","2012Q4","PRINTING AND REPRODUCTION","50,590.51","33,563.52"
"HON. JOE DONNELLY","2012","2012Q4","OTHER SERVICES","25,276.00","6,313.50"
"HON. JOE DONNELLY","2012","2012Q4","SUPPLIES AND MATERIALS","12,242.52","3,163.73"
"HON. JOE DONNELLY","2012","2012Q4","EQUIPMENT","1,726.96","387.99"
"HON. MICHAEL F. DOYLE","2012","2012Q4","FRANKED MAIL","52,124.01","48,862.78"
"HON. MICHAEL F. DOYLE","2012","2012Q4","PERSONNEL COMPENSATION","990,277.44","269,354.30"
"HON. MICHAEL F. DOYLE","2012","2012Q4","TRAVEL","25,344.25","2,481.64"
"HON. MICHAEL F. DOYLE","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","89,621.63","22,474.49"
"HON. MICHAEL F. DOYLE","2012","2012Q4","PRINTING AND REPRODUCTION","42,797.91","687.02"
"HON. MICHAEL F. DOYLE","2012","2012Q4","OTHER SERVICES","33,105.73","6,163.50"
"HON. MICHAEL F. DOYLE","2012","2012Q4","SUPPLIES AND MATERIALS","11,028.38","2,679.55"
"HON. MICHAEL F. DOYLE","2012","2012Q4","EQUIPMENT","7,523.95","2,107.62"
"HON. DAVID DREIER","2012","2012Q4","FRANKED MAIL","8,821.99","5,606.44"
"HON. DAVID DREIER","2012","2012Q4","PERSONNEL COMPENSATION","1,009,643.94","268,637.80"
"HON. DAVID DREIER","2012","2012Q4","TRAVEL","27,439.44","7,269.63"
"HON. DAVID DREIER","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","106,327.91","29,693.00"
"HON. DAVID DREIER","2012","2012Q4","PRINTING AND REPRODUCTION","2,476.55","507.95"
"HON. DAVID DREIER","2012","2012Q4","OTHER SERVICES","27,943.98","6,258.51"
"HON. DAVID DREIER","2012","2012Q4","SUPPLIES AND MATERIALS","11,357.62","3,927.55"
"HON. SEAN P. DUFFY","2012","2012Q4","FRANKED MAIL","101,949.76","2,043.88"
"HON. SEAN P. DUFFY","2012","2012Q4","PERSONNEL COMPENSATION","893,766.82","213,130.57"
"HON. SEAN P. DUFFY","2012","2012Q4","TRAVEL","90,969.85","13,192.62"
"HON. SEAN P. DUFFY","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","66,387.16","13,259.01"
"HON. SEAN P. DUFFY","2012","2012Q4","PRINTING AND REPRODUCTION","116,399.67","97.20"
"HON. SEAN P. DUFFY","2012","2012Q4","OTHER SERVICES","32,459.45","6,638.50"
"HON. SEAN P. DUFFY","2012","2012Q4","SUPPLIES AND MATERIALS","13,182.12","3,083.13"
"HON. SEAN P. DUFFY","2012","2012Q4","EQUIPMENT","5,504.50","2,047.60"
"HON. JEFF DUNCAN","2012","2012Q4","FRANKED MAIL","5,841.29","3,618.10"
"HON. JEFF DUNCAN","2012","2012Q4","PERSONNEL COMPENSATION","853,428.61","231,958.78"
"HON. JEFF DUNCAN","2012","2012Q4","TRAVEL","79,404.96","18,696.66"
"HON. JEFF DUNCAN","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","74,177.20","19,795.67"
"HON. JEFF DUNCAN","2012","2012Q4","PRINTING AND REPRODUCTION","12,800.99","9,181.29"
"HON. JEFF DUNCAN","2012","2012Q4","OTHER SERVICES","44,234.00","11,008.50"
"HON. JEFF DUNCAN","2012","2012Q4","SUPPLIES AND MATERIALS","13,099.97","6,875.16"
"HON. JEFF DUNCAN","2012","2012Q4","EQUIPMENT","2,407.87","395.25"
"HON. JOHN J. DUNCAN, JR.","2012","2012Q4","FRANKED MAIL","44,477.79","40,237.99"
"HON. JOHN J. DUNCAN, JR.","2012","2012Q4","PERSONNEL COMPENSATION","954,006.51","242,125.01"
"HON. JOHN J. DUNCAN, JR.","2012","2012Q4","TRAVEL","58,210.26","12,373.41"
"HON. JOHN J. DUNCAN, JR.","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","77,910.77","40,667.13"
"HON. JOHN J. DUNCAN, JR.","2012","2012Q4","PRINTING AND REPRODUCTION","27,718.05","0.00"
"HON. JOHN J. DUNCAN, JR.","2012","2012Q4","OTHER SERVICES","43,981.18","11,222.27"
"HON. JOHN J. DUNCAN, JR.","2012","2012Q4","SUPPLIES AND MATERIALS","12,771.36","3,313.21"
"HON. JOHN J. DUNCAN, JR.","2012","2012Q4","EQUIPMENT","2,538.83","670.50"
"HON. DONNA F. EDWARDS","2012","2012Q4","FRANKED MAIL","38,517.03","548.29"
"HON. DONNA F. EDWARDS","2012","2012Q4","PERSONNEL COMPENSATION","866,084.40","217,929.27"
"HON. DONNA F. EDWARDS","2012","2012Q4","TRAVEL","8,062.99","3,696.61"
"HON. DONNA F. EDWARDS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","162,727.12","44,903.62"
"HON. DONNA F. EDWARDS","2012","2012Q4","PRINTING AND REPRODUCTION","99,895.47","1,666.25"
"HON. DONNA F. EDWARDS","2012","2012Q4","OTHER SERVICES","24,924.77","6,947.85"
"HON. DONNA F. EDWARDS","2012","2012Q4","SUPPLIES AND MATERIALS","46,244.66","4,695.68"
"HON. DONNA F. EDWARDS","2012","2012Q4","EQUIPMENT","11,159.70","5,349.30"
"HON. KEITH ELLISON","2012","2012Q4","FRANKED MAIL","1,755.92","705.41"
"HON. KEITH ELLISON","2012","2012Q4","PERSONNEL COMPENSATION","1,024,703.96","298,252.81"
"HON. KEITH ELLISON","2012","2012Q4","TRAVEL","46,876.03","15,333.53"
"HON. KEITH ELLISON","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","74,754.07","19,660.02"
"HON. KEITH ELLISON","2012","2012Q4","PRINTING AND REPRODUCTION","1,639.92","373.33"
"HON. KEITH ELLISON","2012","2012Q4","OTHER SERVICES","28,321.89","7,253.85"
"HON. KEITH ELLISON","2012","2012Q4","SUPPLIES AND MATERIALS","26,523.68","18,131.62"
"HON. KEITH ELLISON","2012","2012Q4","EQUIPMENT","14,147.33","10,093.10"
"HON. RENEE L. ELLMERS","2012","2012Q4","FRANKED MAIL","85,111.34","30,357.67"
"HON. RENEE L. ELLMERS","2012","2012Q4","PERSONNEL COMPENSATION","979,271.02","287,837.09"
"HON. RENEE L. ELLMERS","2012","2012Q4","TRAVEL","39,141.83","6,033.62"
"HON. RENEE L. ELLMERS","2012","2012Q4","RENT, COMMUNICATION, UTILITIES","41,267.54","10,248.62"
"HON. RENEE L. ELLMERS","2012","2012Q4","PRINTING AND REPRODUCTION","100,754.71","807.36"
"HON. RENEE L. ELLMERS","2012","2012Q4","OTHER SERVICES","21,599.27","6,200.96"
"HON. RENEE L. ELLMERS","2012","2012Q4","SUPPLIES AND MATERIALS","24,058.86","14,045.06"
"HON. RENEE L. ELLMERS","2012","2012Q4","EQUIPMENT","3,284.16","667.50"
"HON. JO ANN EMERSON","2012","2012Q4","FRANKED MAIL","9,868.08","2,694.21"
"HON. JO ANN EMERSON","2012","2012Q4","PERSONNEL COMPENSATION","1,113,458.92","338,655.90"
"HON. JO ANN EMERSON","2012","2012Q4","TRAVEL","43,528.16","15,050.26"
