"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. JIM COOPER","2013","2013Q4","OTHER SERVICES","59,141.96","13,912.38"
"HON. JIM COOPER","2013","2013Q4","SUPPLIES AND MATERIALS","9,764.90","1,524.52"
"HON. JIM COOPER","2013","2013Q4","EQUIPMENT","8,750.76","838.80"
"HON. JIM COSTA","2013","2013Q4","FRANKED MAIL","1,082.07","598.12"
"HON. JIM COSTA","2013","2013Q4","PERSONNEL COMPENSATION","953,064.05","226,346.92"
"HON. JIM COSTA","2013","2013Q4","TRAVEL","36,357.71","5,422.55"
"HON. JIM COSTA","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","153,649.03","40,626.17"
"HON. JIM COSTA","2013","2013Q4","PRINTING AND REPRODUCTION","3,802.12","1,319.35"
"HON. JIM COSTA","2013","2013Q4","OTHER SERVICES","31,204.32","10,991.00"
"HON. JIM COSTA","2013","2013Q4","SUPPLIES AND MATERIALS","20,668.66","16,043.39"
"HON. JIM COSTA","2013","2013Q4","EQUIPMENT","1,776.00","444.00"
"HON. TOM COTTON","2013","2013Q4","FRANKED MAIL","7,515.97","1,962.29"
"HON. TOM COTTON","2013","2013Q4","PERSONNEL COMPENSATION","896,326.44","319,562.22"
"HON. TOM COTTON","2013","2013Q4","TRAVEL","69,499.08","17,970.00"
"HON. TOM COTTON","2013","2013Q4","TRANSPORTATION OF THINGS","27.00","0.00"
"HON. TOM COTTON","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","80,058.91","27,126.25"
"HON. TOM COTTON","2013","2013Q4","PRINTING AND REPRODUCTION","13,376.29","9,206.17"
"HON. TOM COTTON","2013","2013Q4","OTHER SERVICES","57,176.41","16,096.72"
"HON. TOM COTTON","2013","2013Q4","SUPPLIES AND MATERIALS","44,046.60","15,868.89"
"HON. TOM COTTON","2013","2013Q4","EQUIPMENT","8,760.10","1,280.88"
"HON. JOE COURTNEY","2013","2013Q4","FRANKED MAIL","3,976.93","1,008.95"
"HON. JOE COURTNEY","2013","2013Q4","PERSONNEL COMPENSATION","986,751.17","247,734.50"
"HON. JOE COURTNEY","2013","2013Q4","TRAVEL","40,099.96","11,193.03"
"HON. JOE COURTNEY","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","92,499.61","23,410.44"
"HON. JOE COURTNEY","2013","2013Q4","PRINTING AND REPRODUCTION","798.96","145.14"
"HON. JOE COURTNEY","2013","2013Q4","OTHER SERVICES","28,328.35","6,737.00"
"HON. JOE COURTNEY","2013","2013Q4","SUPPLIES AND MATERIALS","18,786.39","3,310.92"
"HON. JOE COURTNEY","2013","2013Q4","EQUIPMENT","4,326.00","1,081.50"
"HON. KEVIN CRAMER","2013","2013Q4","FRANKED MAIL","3,546.17","1,550.20"
"HON. KEVIN CRAMER","2013","2013Q4","PERSONNEL COMPENSATION","732,344.35","234,443.81"
"HON. KEVIN CRAMER","2013","2013Q4","TRAVEL","74,473.86","13,709.39"
"HON. KEVIN CRAMER","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","76,661.89","18,549.07"
"HON. KEVIN CRAMER","2013","2013Q4","PRINTING AND REPRODUCTION","8,667.33","1,773.46"
"HON. KEVIN CRAMER","2013","2013Q4","OTHER SERVICES","39,661.65","9,883.57"
"HON. KEVIN CRAMER","2013","2013Q4","SUPPLIES AND MATERIALS","23,472.16","6,033.76"
"HON. KEVIN CRAMER","2013","2013Q4","EQUIPMENT","11,125.23","7,553.69"
"HON. ERIC A. ""RICK"" CRAWFORD","2013","2013Q4","FRANKED MAIL","6,523.81","994.95"
"HON. ERIC A. ""RICK"" CRAWFORD","2013","2013Q4","PERSONNEL COMPENSATION","935,937.25","265,159.36"
"HON. ERIC A. ""RICK"" CRAWFORD","2013","2013Q4","TRAVEL","66,428.41","10,047.73"
"HON. ERIC A. ""RICK"" CRAWFORD","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","81,340.22","20,847.11"
"HON. ERIC A. ""RICK"" CRAWFORD","2013","2013Q4","PRINTING AND REPRODUCTION","4,643.39","84.85"
"HON. ERIC A. ""RICK"" CRAWFORD","2013","2013Q4","OTHER SERVICES","44,802.92","11,300.00"
"HON. ERIC A. ""RICK"" CRAWFORD","2013","2013Q4","SUPPLIES AND MATERIALS","14,940.83","2,914.29"
"HON. ERIC A. ""RICK"" CRAWFORD","2013","2013Q4","EQUIPMENT","2,979.24","1,003.62"
"HON. ANDER CRENSHAW","2013","2013Q4","FRANKED MAIL","3,254.91","863.71"
"HON. ANDER CRENSHAW","2013","2013Q4","PERSONNEL COMPENSATION","851,493.08","232,522.01"
"HON. ANDER CRENSHAW","2013","2013Q4","TRAVEL","28,807.00","9,944.11"
"HON. ANDER CRENSHAW","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","44,518.81","11,165.30"
"HON. ANDER CRENSHAW","2013","2013Q4","PRINTING AND REPRODUCTION","31,663.91","752.58"
"HON. ANDER CRENSHAW","2013","2013Q4","OTHER SERVICES","47,057.00","11,524.00"
"HON. ANDER CRENSHAW","2013","2013Q4","SUPPLIES AND MATERIALS","15,550.90","8,661.88"
"HON. ANDER CRENSHAW","2013","2013Q4","EQUIPMENT","8,251.00","4,723.00"
"HON. JOSEPH CROWLEY","2013","2013Q4","FRANKED MAIL","1,952.92","475.96"
"HON. JOSEPH CROWLEY","2013","2013Q4","PERSONNEL COMPENSATION","901,920.24","263,781.27"
"HON. JOSEPH CROWLEY","2013","2013Q4","TRAVEL","12,631.91","3,391.08"
"HON. JOSEPH CROWLEY","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","155,426.81","36,514.44"
"HON. JOSEPH CROWLEY","2013","2013Q4","PRINTING AND REPRODUCTION","3,226.23","256.54"
"HON. JOSEPH CROWLEY","2013","2013Q4","OTHER SERVICES","26,062.00","5,655.00"
"HON. JOSEPH CROWLEY","2013","2013Q4","SUPPLIES AND MATERIALS","33,423.32","15,332.04"
"HON. JOSEPH CROWLEY","2013","2013Q4","EQUIPMENT","4,407.24","1,109.40"
"HON. HENRY CUELLAR","2013","2013Q4","FRANKED MAIL","37,352.91","13,820.54"
"HON. HENRY CUELLAR","2013","2013Q4","PERSONNEL COMPENSATION","716,442.39","185,914.97"
"HON. HENRY CUELLAR","2013","2013Q4","TRAVEL","73,731.34","17,475.59"
"HON. HENRY CUELLAR","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","113,015.84","30,720.51"
"HON. HENRY CUELLAR","2013","2013Q4","PRINTING AND REPRODUCTION","59,479.05","28,476.95"
"HON. HENRY CUELLAR","2013","2013Q4","OTHER SERVICES","63,407.54","16,291.85"
"HON. HENRY CUELLAR","2013","2013Q4","SUPPLIES AND MATERIALS","26,358.83","6,631.88"
"HON. HENRY CUELLAR","2013","2013Q4","EQUIPMENT","1,193.81","156.00"
"HON. JOHN ABNEY CULBERSON","2013","2013Q4","FRANKED MAIL","1,200.30","79.66"
"HON. JOHN ABNEY CULBERSON","2013","2013Q4","PERSONNEL COMPENSATION","716,093.32","193,549.99"
"HON. JOHN ABNEY CULBERSON","2013","2013Q4","TRAVEL","39,487.79","9,395.67"
"HON. JOHN ABNEY CULBERSON","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","100,495.10","25,393.84"
"HON. JOHN ABNEY CULBERSON","2013","2013Q4","PRINTING AND REPRODUCTION","2,048.73","552.13"
"HON. JOHN ABNEY CULBERSON","2013","2013Q4","OTHER SERVICES","60,696.33","22,190.53"
"HON. JOHN ABNEY CULBERSON","2013","2013Q4","SUPPLIES AND MATERIALS","23,230.43","7,480.80"
"HON. JOHN ABNEY CULBERSON","2013","2013Q4","EQUIPMENT","2,716.27","658.77"
"HON. ELIJAH E. CUMMINGS","2013","2013Q4","FRANKED MAIL","4,815.88","1,656.22"
"HON. ELIJAH E. CUMMINGS","2013","2013Q4","PERSONNEL COMPENSATION","943,917.58","242,646.76"
"HON. ELIJAH E. CUMMINGS","2013","2013Q4","TRAVEL","4,613.64","1,971.65"
"HON. ELIJAH E. CUMMINGS","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","149,301.16","37,603.02"
"HON. ELIJAH E. CUMMINGS","2013","2013Q4","PRINTING AND REPRODUCTION","2,450.36","1,055.16"
"HON. ELIJAH E. CUMMINGS","2013","2013Q4","OTHER SERVICES","42,958.62","14,690.54"
"HON. ELIJAH E. CUMMINGS","2013","2013Q4","SUPPLIES AND MATERIALS","29,423.19","5,535.30"
"HON. ELIJAH E. CUMMINGS","2013","2013Q4","EQUIPMENT","4,821.99","1,459.99"
"HON. STEVE DAINES","2013","2013Q4","FRANKED MAIL","14,328.09","11,087.92"
"HON. STEVE DAINES","2013","2013Q4","PERSONNEL COMPENSATION","865,447.70","221,144.45"
"HON. STEVE DAINES","2013","2013Q4","TRAVEL","154,664.33","47,053.54"
"HON. STEVE DAINES","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","125,582.82","37,423.12"
"HON. STEVE DAINES","2013","2013Q4","PRINTING AND REPRODUCTION","45,779.54","30,677.44"
"HON. STEVE DAINES","2013","2013Q4","OTHER SERVICES","40,364.69","6,075.00"
"HON. STEVE DAINES","2013","2013Q4","SUPPLIES AND MATERIALS","36,706.94","6,369.76"
"HON. STEVE DAINES","2013","2013Q4","EQUIPMENT","4,863.31","1,100.73"
"HON. DANNY K. DAVIS","2013","2013Q4","FRANKED MAIL","283.56","13.05"
"HON. DANNY K. DAVIS","2013","2013Q4","PERSONNEL COMPENSATION","1,029,917.38","171,630.10"
"HON. DANNY K. DAVIS","2013","2013Q4","TRAVEL","30,067.86","6,432.61"
"HON. DANNY K. DAVIS","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","82,763.62","20,210.36"
"HON. DANNY K. DAVIS","2013","2013Q4","PRINTING AND REPRODUCTION","3,870.41","42.15"
"HON. DANNY K. DAVIS","2013","2013Q4","OTHER SERVICES","42,337.66","11,453.52"
"HON. DANNY K. DAVIS","2013","2013Q4","SUPPLIES AND MATERIALS","10,435.60","1,155.88"
"HON. DANNY K. DAVIS","2013","2013Q4","EQUIPMENT","9,331.68","745.47"
"HON. RODNEY DAVIS","2013","2013Q4","FRANKED MAIL","46,499.95","28,224.85"
"HON. RODNEY DAVIS","2013","2013Q4","PERSONNEL COMPENSATION","811,609.39","252,125.00"
"HON. RODNEY DAVIS","2013","2013Q4","TRAVEL","32,069.87","9,553.55"
"HON. RODNEY DAVIS","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","91,031.28","27,286.56"
"HON. RODNEY DAVIS","2013","2013Q4","PRINTING AND REPRODUCTION","79,400.97","48,516.23"
"HON. RODNEY DAVIS","2013","2013Q4","OTHER SERVICES","39,931.29","13,282.50"
"HON. RODNEY DAVIS","2013","2013Q4","SUPPLIES AND MATERIALS","29,309.77","9,781.70"
"HON. RODNEY DAVIS","2013","2013Q4","EQUIPMENT","5,161.25","1,095.96"
"HON. SUSAN A. DAVIS","2013","2013Q4","FRANKED MAIL","7,713.39","3,281.91"
"HON. SUSAN A. DAVIS","2013","2013Q4","PERSONNEL COMPENSATION","1,027,520.55","233,626.84"
"HON. SUSAN A. DAVIS","2013","2013Q4","TRAVEL","36,713.11","4,656.20"
"HON. SUSAN A. DAVIS","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","81,068.33","22,779.03"
"HON. SUSAN A. DAVIS","2013","2013Q4","PRINTING AND REPRODUCTION","15,038.46","6,316.62"
"HON. SUSAN A. DAVIS","2013","2013Q4","OTHER SERVICES","27,765.38","6,777.56"
"HON. SUSAN A. DAVIS","2013","2013Q4","SUPPLIES AND MATERIALS","23,729.31","3,076.14"
"HON. SUSAN A. DAVIS","2013","2013Q4","EQUIPMENT","1,236.00","309.00"
"HON. PETER A. DEFAZIO","2013","2013Q4","FRANKED MAIL","41,749.30","39,030.48"
"HON. PETER A. DEFAZIO","2013","2013Q4","PERSONNEL COMPENSATION","905,398.97","258,792.16"
"HON. PETER A. DEFAZIO","2013","2013Q4","TRAVEL","57,966.94","15,264.53"
"HON. PETER A. DEFAZIO","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","90,172.96","29,626.08"
"HON. PETER A. DEFAZIO","2013","2013Q4","PRINTING AND REPRODUCTION","45,966.92","865.03"
"HON. PETER A. DEFAZIO","2013","2013Q4","OTHER SERVICES","42,888.81","11,081.89"
"HON. PETER A. DEFAZIO","2013","2013Q4","SUPPLIES AND MATERIALS","10,038.47","3,457.02"
"HON. PETER A. DEFAZIO","2013","2013Q4","EQUIPMENT","2,641.08","499.59"
"HON. DIANA DEGETTE","2013","2013Q4","FRANKED MAIL","2,870.83","287.18"
"HON. DIANA DEGETTE","2013","2013Q4","PERSONNEL COMPENSATION","1,060,353.73","278,308.04"
"HON. DIANA DEGETTE","2013","2013Q4","TRAVEL","34,891.65","7,536.54"
"HON. DIANA DEGETTE","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","91,182.63","22,822.10"
"HON. DIANA DEGETTE","2013","2013Q4","PRINTING AND REPRODUCTION","4,915.91","477.87"
"HON. DIANA DEGETTE","2013","2013Q4","OTHER SERVICES","31,830.59","7,406.79"
"HON. DIANA DEGETTE","2013","2013Q4","SUPPLIES AND MATERIALS","19,503.04","8,798.71"
"HON. DIANA DEGETTE","2013","2013Q4","EQUIPMENT","5,222.60","1,006.80"
"HON. JOHN K. DELANEY","2013","2013Q4","FRANKED MAIL","26,190.71","6,100.74"
"HON. JOHN K. DELANEY","2013","2013Q4","PERSONNEL COMPENSATION","877,803.34","261,183.43"
"HON. JOHN K. DELANEY","2013","2013Q4","TRAVEL","22,220.06","4,712.56"
"HON. JOHN K. DELANEY","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","110,773.78","27,044.01"
"HON. JOHN K. DELANEY","2013","2013Q4","PRINTING AND REPRODUCTION","44,922.96","990.91"
"HON. JOHN K. DELANEY","2013","2013Q4","OTHER SERVICES","53,471.23","17,461.00"
"HON. JOHN K. DELANEY","2013","2013Q4","SUPPLIES AND MATERIALS","45,017.72","4,218.25"
"HON. JOHN K. DELANEY","2013","2013Q4","EQUIPMENT","12,123.75","3,379.19"
"HON. ROSA L. DELAURO","2013","2013Q4","FRANKED MAIL","1,411.57","613.43"
"HON. ROSA L. DELAURO","2013","2013Q4","PERSONNEL COMPENSATION","1,046,052.64","282,042.55"
"HON. ROSA L. DELAURO","2013","2013Q4","TRAVEL","25,169.20","5,392.35"
"HON. ROSA L. DELAURO","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","86,417.89","21,871.60"
"HON. ROSA L. DELAURO","2013","2013Q4","PRINTING AND REPRODUCTION","2,107.29","390.79"
"HON. ROSA L. DELAURO","2013","2013Q4","OTHER SERVICES","46,542.67","8,255.00"
"HON. ROSA L. DELAURO","2013","2013Q4","SUPPLIES AND MATERIALS","10,655.66","3,742.42"
"HON. ROSA L. DELAURO","2013","2013Q4","EQUIPMENT","2,307.96","576.99"
"HON. SUZAN K. DELBENE","2013","2013Q4","FRANKED MAIL","6,428.89","648.10"
"HON. SUZAN K. DELBENE","2013","2013Q4","PERSONNEL COMPENSATION","682,862.19","177,741.67"
"HON. SUZAN K. DELBENE","2013","2013Q4","TRAVEL","35,825.05","13,302.83"
"HON. SUZAN K. DELBENE","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","68,017.64","18,021.12"
"HON. SUZAN K. DELBENE","2013","2013Q4","PRINTING AND REPRODUCTION","8,787.02","6,845.80"
"HON. SUZAN K. DELBENE","2013","2013Q4","OTHER SERVICES","48,344.61","11,819.61"
"HON. SUZAN K. DELBENE","2013","2013Q4","SUPPLIES AND MATERIALS","6,993.47","3,427.93"
"HON. SUZAN K. DELBENE","2013","2013Q4","EQUIPMENT","810.62","145.74"
"HON. JEFF DENHAM","2013","2013Q4","FRANKED MAIL","100,198.35","20,964.68"
"HON. JEFF DENHAM","2013","2013Q4","PERSONNEL COMPENSATION","870,999.72","225,420.04"
"HON. JEFF DENHAM","2013","2013Q4","TRAVEL","44,172.88","12,259.74"
"HON. JEFF DENHAM","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","75,719.07","21,912.07"
"HON. JEFF DENHAM","2013","2013Q4","PRINTING AND REPRODUCTION","38,340.62","6,217.65"
"HON. JEFF DENHAM","2013","2013Q4","OTHER SERVICES","46,718.79","12,677.11"
"HON. JEFF DENHAM","2013","2013Q4","SUPPLIES AND MATERIALS","23,799.43","6,686.22"
"HON. JEFF DENHAM","2013","2013Q4","EQUIPMENT","5,206.27","1,305.33"
"HON. CHARLES W. DENT","2013","2013Q4","FRANKED MAIL","6,448.76","1,028.95"
"HON. CHARLES W. DENT","2013","2013Q4","PERSONNEL COMPENSATION","917,728.86","224,951.73"
"HON. CHARLES W. DENT","2013","2013Q4","TRAVEL","31,912.94","7,436.83"
"HON. CHARLES W. DENT","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","108,170.40","31,240.42"
"HON. CHARLES W. DENT","2013","2013Q4","PRINTING AND REPRODUCTION","10,592.91","2,176.22"
"HON. CHARLES W. DENT","2013","2013Q4","OTHER SERVICES","36,239.19","7,122.42"
"HON. CHARLES W. DENT","2013","2013Q4","SUPPLIES AND MATERIALS","13,807.06","3,152.40"
"HON. CHARLES W. DENT","2013","2013Q4","EQUIPMENT","1,858.50","369.00"
"HON. RON DESANTIS","2013","2013Q4","FRANKED MAIL","39,679.99","22,357.71"
"HON. RON DESANTIS","2013","2013Q4","PERSONNEL COMPENSATION","811,192.16","270,282.40"
"HON. RON DESANTIS","2013","2013Q4","TRAVEL","46,436.11","21,624.53"
"HON. RON DESANTIS","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","47,999.81","11,300.06"
"HON. RON DESANTIS","2013","2013Q4","PRINTING AND REPRODUCTION","54,267.45","20,387.10"
"HON. RON DESANTIS","2013","2013Q4","OTHER SERVICES","55,737.16","20,805.00"
"HON. RON DESANTIS","2013","2013Q4","SUPPLIES AND MATERIALS","29,814.33","17,282.74"
"HON. RON DESANTIS","2013","2013Q4","EQUIPMENT","3,465.12","716.28"
"HON. SCOTT DESJARLAIS","2013","2013Q4","FRANKED MAIL","39,557.67","10,191.16"
"HON. SCOTT DESJARLAIS","2013","2013Q4","PERSONNEL COMPENSATION","619,522.11","152,524.02"
"HON. SCOTT DESJARLAIS","2013","2013Q4","TRAVEL","61,121.81","18,825.12"
"HON. SCOTT DESJARLAIS","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","116,808.71","34,842.41"
"HON. SCOTT DESJARLAIS","2013","2013Q4","PRINTING AND REPRODUCTION","46,237.63","25,300.99"
"HON. SCOTT DESJARLAIS","2013","2013Q4","OTHER SERVICES","48,786.73","14,436.08"
"HON. SCOTT DESJARLAIS","2013","2013Q4","SUPPLIES AND MATERIALS","17,633.82","3,148.55"
"HON. SCOTT DESJARLAIS","2013","2013Q4","EQUIPMENT","22,853.36","12,165.28"
"HON. THEODORE E. DEUTCH","2013","2013Q4","FRANKED MAIL","30,180.00","26,932.15"
"HON. THEODORE E. DEUTCH","2013","2013Q4","PERSONNEL COMPENSATION","981,901.30","263,268.72"
"HON. THEODORE E. DEUTCH","2013","2013Q4","TRAVEL","32,254.54","11,528.31"
"HON. THEODORE E. DEUTCH","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","64,890.43","14,900.17"
"HON. THEODORE E. DEUTCH","2013","2013Q4","PRINTING AND REPRODUCTION","59,750.47","55,016.25"
"HON. THEODORE E. DEUTCH","2013","2013Q4","OTHER SERVICES","38,489.97","9,325.44"
"HON. THEODORE E. DEUTCH","2013","2013Q4","SUPPLIES AND MATERIALS","28,413.64","4,658.17"
"HON. THEODORE E. DEUTCH","2013","2013Q4","EQUIPMENT","2,523.88","968.00"
"HON. MARIO DIAZ-BALART","2013","2013Q4","FRANKED MAIL","46,322.19","1,666.83"
"HON. MARIO DIAZ-BALART","2013","2013Q4","PERSONNEL COMPENSATION","806,572.11","201,152.74"
"HON. MARIO DIAZ-BALART","2013","2013Q4","TRAVEL","68,068.32","19,278.48"
"HON. MARIO DIAZ-BALART","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","129,595.96","37,362.48"
"HON. MARIO DIAZ-BALART","2013","2013Q4","PRINTING AND REPRODUCTION","52,489.20","1,378.08"
"HON. MARIO DIAZ-BALART","2013","2013Q4","OTHER SERVICES","52,129.10","11,563.97"
"HON. MARIO DIAZ-BALART","2013","2013Q4","SUPPLIES AND MATERIALS","20,282.46","13,270.23"
"HON. MARIO DIAZ-BALART","2013","2013Q4","EQUIPMENT","3,141.21","755.82"
"HON. JOHN D. DINGELL","2013","2013Q4","FRANKED MAIL","2,340.59","755.68"
"HON. JOHN D. DINGELL","2013","2013Q4","PERSONNEL COMPENSATION","1,015,776.83","263,168.70"
"HON. JOHN D. DINGELL","2013","2013Q4","TRAVEL","19,831.53","2,835.36"
"HON. JOHN D. DINGELL","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","115,614.64","30,881.27"
"HON. JOHN D. DINGELL","2013","2013Q4","PRINTING AND REPRODUCTION","1,687.36","0.00"
"HON. JOHN D. DINGELL","2013","2013Q4","OTHER SERVICES","23,496.44","5,737.04"
"HON. JOHN D. DINGELL","2013","2013Q4","SUPPLIES AND MATERIALS","24,425.96","20,232.18"
"HON. JOHN D. DINGELL","2013","2013Q4","EQUIPMENT","2,974.35","638.07"
"HON. LLOYD DOGGETT","2013","2013Q4","FRANKED MAIL","11,803.48","3,344.68"
"HON. LLOYD DOGGETT","2013","2013Q4","PERSONNEL COMPENSATION","904,830.54","208,450.81"
"HON. LLOYD DOGGETT","2013","2013Q4","TRAVEL","22,849.15","6,274.79"
"HON. LLOYD DOGGETT","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","131,419.73","33,624.18"
"HON. LLOYD DOGGETT","2013","2013Q4","PRINTING AND REPRODUCTION","18,210.84","6,019.75"
"HON. LLOYD DOGGETT","2013","2013Q4","OTHER SERVICES","60,908.40","13,819.10"
"HON. LLOYD DOGGETT","2013","2013Q4","SUPPLIES AND MATERIALS","10,744.27","1,710.08"
"HON. LLOYD DOGGETT","2013","2013Q4","EQUIPMENT","8,230.62","1,616.58"
"HON. MICHAEL F. DOYLE","2013","2013Q4","FRANKED MAIL","3,041.84","740.16"
"HON. MICHAEL F. DOYLE","2013","2013Q4","PERSONNEL COMPENSATION","982,409.23","262,154.26"
"HON. MICHAEL F. DOYLE","2013","2013Q4","TRAVEL","34,384.36","10,597.70"
"HON. MICHAEL F. DOYLE","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","93,864.35","23,202.35"
"HON. MICHAEL F. DOYLE","2013","2013Q4","PRINTING AND REPRODUCTION","2,947.34","0.00"
"HON. MICHAEL F. DOYLE","2013","2013Q4","OTHER SERVICES","38,120.00","9,519.00"
"HON. MICHAEL F. DOYLE","2013","2013Q4","SUPPLIES AND MATERIALS","12,168.14","1,448.01"
"HON. MICHAEL F. DOYLE","2013","2013Q4","EQUIPMENT","8,170.44","2,042.61"
"HON. TAMMY DUCKWORTH","2013","2013Q4","FRANKED MAIL","15,830.61","1,476.78"
"HON. TAMMY DUCKWORTH","2013","2013Q4","PERSONNEL COMPENSATION","695,577.38","209,509.81"
"HON. TAMMY DUCKWORTH","2013","2013Q4","TRAVEL","26,115.08","7,720.10"
"HON. TAMMY DUCKWORTH","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","76,801.12","28,538.60"
"HON. TAMMY DUCKWORTH","2013","2013Q4","PRINTING AND REPRODUCTION","34,530.11","5,949.23"
"HON. TAMMY DUCKWORTH","2013","2013Q4","OTHER SERVICES","24,541.00","5,905.00"
"HON. TAMMY DUCKWORTH","2013","2013Q4","SUPPLIES AND MATERIALS","29,951.50","9,279.21"
"HON. TAMMY DUCKWORTH","2013","2013Q4","EQUIPMENT","25,791.10","16,770.26"
"HON. SEAN P. DUFFY","2013","2013Q4","FRANKED MAIL","25,290.10","17,520.57"
"HON. SEAN P. DUFFY","2013","2013Q4","PERSONNEL COMPENSATION","869,541.48","189,183.85"
"HON. SEAN P. DUFFY","2013","2013Q4","TRAVEL","89,421.80","21,100.35"
"HON. SEAN P. DUFFY","2013","2013Q4","TRANSPORTATION OF THINGS","384.00","0.00"
"HON. SEAN P. DUFFY","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","66,103.38","14,193.31"
"HON. SEAN P. DUFFY","2013","2013Q4","PRINTING AND REPRODUCTION","8,161.73","2,335.11"
"HON. SEAN P. DUFFY","2013","2013Q4","OTHER SERVICES","48,562.75","10,958.40"
"HON. SEAN P. DUFFY","2013","2013Q4","SUPPLIES AND MATERIALS","28,901.18","7,770.40"
"HON. SEAN P. DUFFY","2013","2013Q4","EQUIPMENT","15,892.03","4,777.78"
"HON. JEFF DUNCAN","2013","2013Q4","FRANKED MAIL","5,764.24","1,378.34"
"HON. JEFF DUNCAN","2013","2013Q4","PERSONNEL COMPENSATION","867,655.23","252,912.37"
"HON. JEFF DUNCAN","2013","2013Q4","TRAVEL","100,464.60","26,706.91"
"HON. JEFF DUNCAN","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","56,099.13","13,248.66"
"HON. JEFF DUNCAN","2013","2013Q4","PRINTING AND REPRODUCTION","3,920.59","147.71"
"HON. JEFF DUNCAN","2013","2013Q4","OTHER SERVICES","45,227.50","10,760.00"
"HON. JEFF DUNCAN","2013","2013Q4","SUPPLIES AND MATERIALS","8,014.80","2,062.73"
"HON. JEFF DUNCAN","2013","2013Q4","EQUIPMENT","6,230.66","4,332.50"
"HON. JOHN J. DUNCAN, JR.","2013","2013Q4","FRANKED MAIL","94,965.83","46,045.03"
"HON. JOHN J. DUNCAN, JR.","2013","2013Q4","PERSONNEL COMPENSATION","877,161.89","205,215.76"
"HON. JOHN J. DUNCAN, JR.","2013","2013Q4","TRAVEL","48,297.12","13,601.73"
"HON. JOHN J. DUNCAN, JR.","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","73,671.78","18,805.31"
"HON. JOHN J. DUNCAN, JR.","2013","2013Q4","PRINTING AND REPRODUCTION","58,580.08","49.56"
"HON. JOHN J. DUNCAN, JR.","2013","2013Q4","OTHER SERVICES","44,351.53","10,945.77"
"HON. JOHN J. DUNCAN, JR.","2013","2013Q4","SUPPLIES AND MATERIALS","9,374.77","1,701.02"
"HON. JOHN J. DUNCAN, JR.","2013","2013Q4","EQUIPMENT","2,682.00","670.50"
"HON. DONNA F. EDWARDS","2013","2013Q4","FRANKED MAIL","3,093.71","1,068.24"
"HON. DONNA F. EDWARDS","2013","2013Q4","PERSONNEL COMPENSATION","897,114.64","227,644.41"
"HON. DONNA F. EDWARDS","2013","2013Q4","TRAVEL","7,692.34","1,382.48"
"HON. DONNA F. EDWARDS","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","156,112.40","99,111.23"
"HON. DONNA F. EDWARDS","2013","2013Q4","PRINTING AND REPRODUCTION","1,784.85","174.75"
"HON. DONNA F. EDWARDS","2013","2013Q4","OTHER SERVICES","40,709.77","10,463.45"
"HON. DONNA F. EDWARDS","2013","2013Q4","SUPPLIES AND MATERIALS","23,571.02","4,790.07"
"HON. DONNA F. EDWARDS","2013","2013Q4","EQUIPMENT","5,426.78","1,519.88"
"HON. KEITH ELLISON","2013","2013Q4","FRANKED MAIL","1,643.53","494.33"
"HON. KEITH ELLISON","2013","2013Q4","PERSONNEL COMPENSATION","1,018,125.36","315,377.34"
"HON. KEITH ELLISON","2013","2013Q4","TRAVEL","35,110.82","6,953.32"
"HON. KEITH ELLISON","2013","2013Q4","RENT, COMMUNICATION, UTILITIES","71,345.08","15,688.39"
"HON. KEITH ELLISON","2013","2013Q4","PRINTING AND REPRODUCTION","2,932.57","542.02"
