"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","2,500.00","2,500.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","47,446.24","47,446.24"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","61,639.85","61,639.85"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","78.45","78.45"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","79.00","79.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","648,000.00","648,000.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","17,147.86","17,147.86"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","205.55","205.55"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","903.88","903.88"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","101,774.95","101,774.95"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","22,541.00","22,541.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","7,646.00","7,646.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","53,059.18","53,059.18"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","38,147.24","38,147.24"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","3,814.99","3,814.99"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","105,000.08","105,000.08"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","-31,615.99","-31,615.99"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","-12,886.22","-12,886.22"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","72,008.49","72,008.49"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","46,851.18","46,851.18"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","4,591,756.93","4,591,756.93"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","TRAVEL","1,037.47","1,037.47"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","26,329.53","26,329.53"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","PRINTING AND REPRODUCTION","4,129.70","4,129.70"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","132,233.78","132,233.78"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","12,255.28","12,255.28"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","44,543.18","44,543.18"
"OFFICE OF GENERAL COUNSEL","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","301,271.24","301,271.24"
"OFFICE OF GENERAL COUNSEL","FISCAL YEAR 2015","2014Q4","TRAVEL","1,742.46","1,742.46"
"OFFICE OF GENERAL COUNSEL","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","1,204.31","1,204.31"
"OFFICE OF GENERAL COUNSEL","FISCAL YEAR 2015","2014Q4","PRINTING AND REPRODUCTION","1,227.90","1,227.90"
"OFFICE OF GENERAL COUNSEL","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","1,689.12","1,689.12"
"OFFICE OF GENERAL COUNSEL","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","14,216.24","14,216.24"
"OFFICE OF GENERAL COUNSEL","FISCAL YEAR 2015","2014Q4","EQUIPMENT","2,594.47","2,594.47"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","1,757,609.37","1,757,609.37"
"OFFICE OF THE PARLIAMENTARIAN","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","296,250.00","296,250.00"
"OFFICE OF THE PARLIAMENTARIAN","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","4,300.01","4,300.01"
"OFFICE OF THE PARLIAMENTARIAN","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","437.88","437.88"
"OFFICE OF THE PARLIAMENTARIAN","FISCAL YEAR 2015","2014Q4","EQUIPMENT","1,176.00","1,176.00"
"COMPILATION OF PRECEDENTS","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","106,499.97","106,499.97"
"TECHNICAL ASSISTANTS","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","108,526.77","108,526.77"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","TRAVEL","3,705.38","3,705.38"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","6,510.00","6,510.00"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","86,338.53","86,338.53"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","TRAVEL","34.96","34.96"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","5,144.35","5,144.35"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","10,990.00","10,990.00"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","3,103.85","3,103.85"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","EQUIPMENT","1,710.00","1,710.00"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","681,870.91","681,870.91"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","TRAVEL","1,588.10","1,588.10"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","920.00","920.00"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","PRINTING AND REPRODUCTION","2,604.17","2,604.17"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","1,439.28","1,439.28"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","467.79","467.79"
"LAW REVISION COUNSEL","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","1,686.00","1,686.00"
"LAW REVISION COUNSEL","FISCAL YEAR 2015","2014Q4","PRINTING AND REPRODUCTION","340.00","340.00"
"LAW REVISION COUNSEL","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","395.00","395.00"
"LAW REVISION COUNSEL","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","5,781.80","5,781.80"
"LAW REVISION COUNSEL","FISCAL YEAR 2015","2014Q4","EQUIPMENT","705.00","705.00"
"LAW REVISION COUNSEL","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","509,440.74","509,440.74"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","7,432.35","7,432.35"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2015","2014Q4","PRINTING AND REPRODUCTION","479.25","479.25"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","13,633.79","13,633.79"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","4,889.35","4,889.35"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2015","2014Q4","EQUIPMENT","3,424.26","3,424.26"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","1,935,574.71","1,935,574.71"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","72,936.03","72,936.03"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","558.59","558.59"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","494.45","494.45"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2015","2014Q4","EQUIPMENT","570.00","570.00"
"CAO ADVANCED BUSINESS SOLUTION","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","700,718.01","700,718.01"
"CAO ADVANCED BUSINESS SOLUTION","FISCAL YEAR 2015","2014Q4","EQUIPMENT","5,755.80","5,755.80"
"CAO ADVANCED BUSINESS SOLUTION","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","224,449.80","224,449.80"
"ENTERPRISE OPERATIONS","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","384,629.88","384,629.88"
"ENTERPRISE OPERATIONS","FISCAL YEAR 2015","2014Q4","EQUIPMENT","7,547,194.53","7,547,194.53"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","47,880.20","47,880.20"
"CLERK OF THE HOUSE","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","73,155.00","73,155.00"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","232,705.29","232,705.29"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","TRAVEL","3,601.64","3,601.64"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","13.08","13.08"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","4,166.60","4,166.60"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","EQUIPMENT","10,748.00","10,748.00"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","TRAVEL","1,154.48","1,154.48"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","51.67","51.67"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","PRINTING AND REPRODUCTION","259.80","259.80"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","210,483.02","210,483.02"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","41,292.98","41,292.98"
"SERGEANT AT ARMS","FISCAL YEAR 2015","2014Q4","EQUIPMENT","29,746.48","29,746.48"
"OEM","FISCAL YEAR 2015","2014Q4","TRAVEL","4,456.12","4,456.12"
"OEM","FISCAL YEAR 2015","2014Q4","TRAVEL","6,352.08","6,352.08"
"OEM","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","35,056.61","35,056.61"
"OEM","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","219,255.83","219,255.83"
"OEM","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","2,523.49","2,523.49"
"OEM","FISCAL YEAR 2015","2014Q4","EQUIPMENT","3,886.00","3,886.00"
"CAO IMMEDIATE OFFICE","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","8,034.41","8,034.41"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","9,815.00","9,815.00"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","1,576.00","1,576.00"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","11,882.00","11,882.00"
"TECHNOLOGY SUPPORT","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","34,866.57","34,866.57"
"TECHNOLOGY SUPPORT","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","2,181.73","2,181.73"
"IMMEDIATE OFFICE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","82,584.00","82,584.00"
"IMMEDIATE OFFICE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","9,990.22","9,990.22"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","223.30","223.30"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","154,668.36","154,668.36"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","3,685.88","3,685.88"
"NEW MEMBER ORIENTATION","FISCAL YEAR 2015","2014Q4","TRAVEL","285,369.31","285,369.31"
"NEW MEMBER ORIENTATION","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","43,140.10","43,140.10"
"NEW MEMBER ORIENTATION","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","30,814.80","30,814.80"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","5,642.00","5,642.00"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","16,957.11","16,957.11"
"TECHNOLOGY SUPPORT","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","1,175.46","1,175.46"
"IMMEDIATE OFFICE","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","29,975.95","29,975.95"
"IMMEDIATE OFFICE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","1,596.80","1,596.80"
"IMMEDIATE OFFICE","FISCAL YEAR 2015","2014Q4","EQUIPMENT","2,027.85","2,027.85"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","43,750.00","43,750.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","EQUIPMENT","1,555,249.38","1,555,249.38"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","11,819.00","11,819.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","920.97","920.97"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","EQUIPMENT","37,239.92","37,239.92"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","6,000.00","6,000.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","EQUIPMENT","33,981.00","33,981.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","12,289.00","12,289.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","3,835.46","3,835.46"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2015","2014Q4","EQUIPMENT","7,982.87","7,982.87"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","TRAVEL","12,284.82","12,284.82"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","RENT, COMMUNICATION, UTILITIES","365.14","365.14"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","PRINTING AND REPRODUCTION","895.90","895.90"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","1,167.18","1,167.18"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2015","2014Q4","PERSONNEL COMPENSATION","430,993.44","430,993.44"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2015","2014Q4","EQUIPMENT","91,319.00","91,319.00"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2015","2014Q4","SUPPLIES AND MATERIALS","5,022.39","5,022.39"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2015","2014Q4","EQUIPMENT","53,874.25","53,874.25"
"COMMITTEE RENOVATION PROJECT","FISCAL YEAR 2015","2014Q4","OTHER SERVICES","132,661.49","132,661.49"
"COMMITTEE RENOVATION PROJECT","FISCAL YEAR 2015","2014Q4","EQUIPMENT","28,471.47","28,471.47"
"HON. ALMA S. ADAMS","2014","2014Q4","PERSONNEL COMPENSATION","71,617.04","71,617.04"
"HON. ALMA S. ADAMS","2014","2014Q4","TRAVEL","1,203.92","1,203.92"
"HON. ALMA S. ADAMS","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","3,291.01","3,291.01"
"HON. ALMA S. ADAMS","2014","2014Q4","PRINTING AND REPRODUCTION","134.00","134.00"
"HON. ALMA S. ADAMS","2014","2014Q4","OTHER SERVICES","1,625.00","1,625.00"
"HON. ALMA S. ADAMS","2014","2014Q4","SUPPLIES AND MATERIALS","15,558.22","15,558.22"
"HON. ALMA S. ADAMS","2014","2014Q4","EQUIPMENT","688.00","688.00"
"HON. ROBERT B. ADERHOLT","2014","2014Q4","FRANKED MAIL","8,096.56","2,265.12"
"HON. ROBERT B. ADERHOLT","2014","2014Q4","PERSONNEL COMPENSATION","889,348.34","246,298.01"
"HON. ROBERT B. ADERHOLT","2014","2014Q4","TRAVEL","62,057.95","22,989.33"
"HON. ROBERT B. ADERHOLT","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","83,093.04","22,580.08"
"HON. ROBERT B. ADERHOLT","2014","2014Q4","PRINTING AND REPRODUCTION","6,914.38","1,533.87"
"HON. ROBERT B. ADERHOLT","2014","2014Q4","OTHER SERVICES","41,034.12","11,967.53"
"HON. ROBERT B. ADERHOLT","2014","2014Q4","SUPPLIES AND MATERIALS","37,386.80","29,105.31"
"HON. ROBERT B. ADERHOLT","2014","2014Q4","EQUIPMENT","12,439.22","3,833.15"
"HON. JUSTIN A. AMASH","2014","2014Q4","FRANKED MAIL","11,153.71","310.11"
"HON. JUSTIN A. AMASH","2014","2014Q4","PERSONNEL COMPENSATION","939,803.86","290,939.99"
"HON. JUSTIN A. AMASH","2014","2014Q4","TRAVEL","26,804.60","6,924.34"
"HON. JUSTIN A. AMASH","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","76,360.18","20,160.64"
"HON. JUSTIN A. AMASH","2014","2014Q4","PRINTING AND REPRODUCTION","9,245.35","324.80"
"HON. JUSTIN A. AMASH","2014","2014Q4","OTHER SERVICES","24,612.76","6,695.62"
"HON. JUSTIN A. AMASH","2014","2014Q4","SUPPLIES AND MATERIALS","6,409.96","1,302.04"
"HON. JUSTIN A. AMASH","2014","2014Q4","EQUIPMENT","7,050.35","2,873.98"
"HON. MARK E. AMODEI","2014","2014Q4","FRANKED MAIL","3,953.56","1,698.37"
"HON. MARK E. AMODEI","2014","2014Q4","PERSONNEL COMPENSATION","902,051.69","291,829.19"
"HON. MARK E. AMODEI","2014","2014Q4","TRAVEL","78,779.29","13,908.18"
"HON. MARK E. AMODEI","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","103,159.13","27,643.57"
"HON. MARK E. AMODEI","2014","2014Q4","PRINTING AND REPRODUCTION","2,317.93","995.19"
"HON. MARK E. AMODEI","2014","2014Q4","OTHER SERVICES","19,716.30","5,446.30"
"HON. MARK E. AMODEI","2014","2014Q4","SUPPLIES AND MATERIALS","24,008.45","15,197.30"
"HON. MARK E. AMODEI","2014","2014Q4","EQUIPMENT","3,281.84","629.40"
"HON. ROBERT E. ANDREWS","2014","2014Q4","FRANKED MAIL","1,110.30","290.01"
"HON. ROBERT E. ANDREWS","2014","2014Q4","PERSONNEL COMPENSATION","578,826.01","56,233.89"
"HON. ROBERT E. ANDREWS","2014","2014Q4","TRAVEL","3,672.00","0.00"
"HON. ROBERT E. ANDREWS","2014","2014Q4","RENT, COMMUNICATION, UTILITIES","76,493.42","17,940.02"
"HON. ROBERT E. ANDREWS","2014","2014Q4","PRINTING AND REPRODUCTION","220.40","87.50"
"HON. ROBERT E. ANDREWS","2014","2014Q4","OTHER SERVICES","23,261.47","5,455.45"
"HON. ROBERT E. ANDREWS","2014","2014Q4","SUPPLIES AND MATERIALS","2,572.68","567.39"
